,screen_name,text,tweet_id,cluster_pred
0,samsound,She done did it! #CloneClub #Emmys https://t.co/wO6T0MDhuF,777715205811818496,1
1,EddyRhae,EliteDaily: Fun fact: Game of Thrones now has the most #Emmys out of any show to ever exist ever #GOT https://t.co/liB3uOseBT,777715208412364800,1
2,AFFOnStory,Congratulations to all of the #Emmys nominees and winners! Thank you for providing us with such great stories and entertainment.,777715208504561665,1
3,hastalavistaok,Eleven muriendo por dentro porque conoció a Jon Snow #Emmys #HastaLosEmmys https://t.co/CjZbZcZYOc,777715206948544512,1
4,dailyNewsVzla,#Emmys https://t.co/HJ30lOaLVG,777715210295644161,1
5,LelaLee,@jillsoloway Congratulations Jill! #Transparent #emmys #JILLSOLOWAY https://t.co/06rjY25kv0,777715209733451780,0
6,tacaaaaaa,Winter is coming! Game of Thrones is my choice for best drama series in @CoxComm's #Emmys poll! https://t.co/LjOTbS15pf,777715210513547264,0
7,lanadelbellas,A TV SHOW https://t.co/g5BPrjUieg,777715211243356160,0
8,thehouse911,الفشيخ👌 https://t.co/EntnIBVpgp,777715211973328896,0
9,natitrincheri,Nada más que acotar https://t.co/KVWFcCqA5b,777715212271153152,1
10,_jorgevb,boa noite pra quem é fã da série mais premiada da história #Emmys GOT,777715213764268032,0
11,niallcontrole,Hey Emmys porque exatemente o bonequinho que acompanha é um homem!!? Só homens ganham prêmios ai!?  #Emmys,777715214682816512,1
12,BruceMacK123,Richly deserved. Incredible performance #Emmys https://t.co/YI9W5dg0oE,777715214536015873,1
13,Hashtag_TTI,"⒈  #Emmys 
⒉  #SeninJuara
⒊  #TheLightOfAceh
⒋  #ICUPro2FMxDhyoHaw
⒌ 10.00 WIB

2016/9/19 10:02 WIB  #trndnl   http://www.trendinalia...",777715216054222848,0
14,dsrbroadway,Wow good point. Didn't even think about it either. Times have definitely changed. #Emmys https://t.co/6GpoYaF43T,777715215924334596,1
15,p_alexander4080,#Emmys So happy @LouieAnderson won the Emmy! So deserved!,777715216352210944,1
16,yeol_mizpah407,Congratulations to the casts and crews of #GameOfThrones for winning #Emmys award for Outstanding Drama Series. https://t.co/tWPFJhBTHz,777715215983009792,0
17,Hashtag_TTI,"⒈  #Emmys 
⒉  #SeninJuara
⒊  #TheLightOfAceh
⒋ 10.00 WIB
⒌  #KelapaWar

2016/9/19 10:34 WIB  #trndnl   https://t.co/8MdQhlLEAQ...",777715218671669249,0
18,FakeToniaTodman,"Giuliana Rancic, who works for a fashion show, asks celebs at the #emmys what they are wearing. How dare she do her job!",777715221385273349,1
19,bpulsetech,"Rami Malek picks up 'Mr. Robot' Emmy, honouring outcasts everywhere https://t.co/Bg7vm8GjDk #Emmys https://t.co/kcsHvlXvu9 #bpulse #tech",777715221498507264,1
20,SequeiraOriana,jajaja son unos bombones 😍 https://t.co/zxQZfxjlW2,777715221922213888,0
21,suicideskrill,gente se tá difícil pra nois imagine pros haters de got sinto mt :( #Emmys https://t.co/mnJGX79zIb,777715221183995904,1
22,amyjaay_,"About time @tatianamaslany won an Emmy! So well-deserved, what a talent 👏🏼👏🏼 @OrphanBlack #CloneClub #Emmys",777715223243264000,1
23,Fair_Gundon,Always knew that it was the best show ever made but now I can say it's official. #Emmys #Emmys2016 #GO#GameofThrones https://t.co/f39vo7Bxt1,777715222723178496,0
24,TrendTopicsLa,"País  Mexico 
1 #MasterChefMx
2 #Emmys
3 #LadyCelos
4 #NoPuesQueSabroso
5 #TeamCapiJosGetDumb
6 Rami Malek https://t.co/ZSHGLiSOaO",777715223637524481,1
25,R4W13Y,There is a god and he hasn't abandoned us yet https://t.co/SfQ4Y9Ofkq,777715224510070784,0
26,The_Asean,@sarahquattrocki ✊🏼👀🐐 https://t.co/lry3qZPq3O,777715225625698304,0
27,broadshlders,SHE IS GLOWING YES BABY https://t.co/TmanRE5z8K,777715226292674561,0
28,Sp47Steve,I think the #NutrishDog was dressed to impress at the #Emmys https://t.co/4CtWxUo9nh,777715227047624704,1
29,Mosun___,Honestly. Truly. iconic https://t.co/iw8fywusDo,777715229408886785,0
30,ThisJayThomas,Congratulations also to @ItsRamiMalek. His performance in #MrRobot has been nothing but fantastic since the very first scene. #Emmys,777715229480329216,1
31,eusoustef,A GENTE SENTIU O IMPACTO @carolmoreira3 #Emmys https://t.co/tiyGHzPQUz,777715229316771840,0
32,TelevisionAcad,"#Emmys winners for Guest Actress &amp; Actor, Drama: Margo Martindale (@TheAmericansFX), @HankAzaria (@SHO_RayDonovan)! https://t.co/iUH9jWdLSa",777715230772072448,1
33,EggyMcLove,Congrats to My Favorite Comedian @AzizAnsari. #Emmys #Emmys2016,777715232135376896,1
34,CNET,"'Game of Thrones' wins Emmy for best drama, makes history https://t.co/VhhtLA3BNV #Emmys https://t.co/tDJrza0GCh",777715231158112260,0
35,saucynyla,Congratulations nominees 👏🏽 #Emmys,777715233301200896,1
36,alzkurti,@H_rsenal https://t.co/hFiPecrnip,777715232131153920,0
37,AppleandEve_,"Winner of ""Best Juice Box Featured in a Lunch Bag"" goes to... #Emmys https://t.co/JmdCah9AwU",777715232101859328,1
38,bmarchant3,#Emmys #Emmys2016 https://t.co/6Wv7P8CQf9,777715234161254404,1
39,radenemti,Los amo mucho https://t.co/EJpkuPswlR,777715233943121920,0
