,geo,screen_name,text,tweet_id,cluster_pred
0,,dronniedarko,um ator q una todas as tribos assim como foi o romi malek https://t.co/ZhWjWSLiyt,777721379424702464,1
1,"[35.13057257, -118.45421161]",Kpup59,Rewatching parts of The #Emmys with @lsud and catching up on the #DVR New #TV season is... https://t.co/WPsVQ8eEfH https://t.co/l2j5wviw2h,777721378585845764,1
2,,25trends,#emmys is Trending now in Lebanon https://t.co/xe6hvffvLl via @25trends,777721382226526208,1
3,,chrisairwolf,@TelevisionAcad The Emmys forgot Joanie Laurer the 9th Wonder of the World. WWE wrestler CHYNA. RIP #Emmys #wwe #RIP,777721382020845568,1
4,,SwiftieSami,Oh my gosh I love Mandy Moore soy much https://t.co/a6rCo9tK9N,777721383077961728,1
5,,wellickjoanna,YESSS COME THRU BRIE https://t.co/z1KWAS0tYz,777721384101261312,1
6,,JohnnyOMG,What I thought were the best and worst moments of the #Emmys. https://t.co/l81hq2FPuX,777721385800138752,1
7,,union_de,Por fin @algarabia toma en cuenta a una generacion que crecio con los comics. Gracias #Emmys https://t.co/OamiJQAaBO,777721384654954496,0
8,,baconmanlives,Crackpot Hollywood leftist Jill Soloway calls Trump Hitler and the most dangerous monster of our lifetime!  #Emmys. https://t.co/lwg6oST9GB,777721387712671748,0
9,,jasminow,@ItsRamiMalek 🌟 #Emmys,777721387985301504,0
10,"[-6.902598, 107.59743]",EnggarJKT48,"1. #Emmys
2. #TheLightOfAceh
3. #KelapaWar
4. 10.00 WIB
5. #ICUPro2FMxDhyoHaw

2016/9/19 11:10 WIB #trn0de",777721389348425728,1
11,,TheRealMFast,Cause it's a black show... where have u ppl been https://t.co/sFF24N8SO6,777721389595947008,1
12,,NYDNgossip,SEE IT: The cast of @ModernFam takes a juice break at the #Emmys https://t.co/OLddx8SlIm https://t.co/FdGypizc7K,777721389885296640,0
13,,Kyary0423,#Emmys,777721391713882113,0
14,,JJNavarrete_,#Emmys,777721392271806464,0
15,,twentythreeyear,Lezbiyenler kadın kaçırıp fantezi yapıyor https://t.co/0ktMHOtWtS #Emmys #Öğretilsin #Okullar1EkimdeAçılıyor,777721394406760448,1
16,,IrishEDP,I had to go to work so I missed @tatianamaslany big #Emmys win!  So happy for her!  FINALLY! #Congrats! #OrphanBlack #CloneClub 😍❤💘,777721396042539008,0
17,,EW,#MasterOfNone Emmy winner makes a plea for more Asian-American stories: https://t.co/7LS2CUmVnY #Emmys https://t.co/55L7iUUGg4,777721395665072128,1
18,,El_Universal_Mx,"La política, invade ceremonia de los #Emmys 2016 con comentarios sobre las elecciones de EU https://t.co/h2SgHSkXum https://t.co/4D87RdAuwi",777721394595373056,0
19,,Jasmyne_chere,My fav children 😭❤️ https://t.co/Apzn6nvrL9,777721396549918720,1
20,,csarsantoscolin,Muy merecido!!! https://t.co/y5mqF10MUC,777721396734468097,1
21,,aycakara_,Lezbiyenler kadın kaçırıp fantezi yapıyor https://t.co/7KFye1EkO5 #Emmys #Öğretilsin #Okullar1EkimdeAçılıyor,777721396851912704,1
22,,djskizzle,"Well, that was an exciting day of football. Does anyone know when the #Emmys are on?",777721397741101056,1
23,,ChelseaGatesTV,This man deserves an #Emmys https://t.co/ydFnpT9vwc,777721397770543104,1
24,,stylesxtardis,congrats to the some of the most deserving emmy winners 💕 #Emmys https://t.co/Tnbj7VoTRk,777721398357848064,0
25,,izmirifsa,Lezbiyenler kadın kaçırıp fantezi yapıyor https://t.co/psNScLuANa #Emmys #Öğretilsin #Okullar1EkimdeAçılıyor,777721401469829120,1
26,,bblancoynot,"The girl in elementary who kicked u in the nuts cuz she liked u,but 40yrs later n that's all that changed #Emmys https://t.co/aeGvLlB23Y",777721400018677760,1
27,,tomcable10,When Lemonade didn't win at the #Emmys https://t.co/ZBGLWvbuIu,777721400924647424,0
28,,frrickles,You the real MVP @jimmykimmel #Emmys https://t.co/NZrARjJrMm,777721400991715328,1
29,,laurakt_,LMAO #boldaf https://t.co/RZ0sIPKvqu,777721402514210819,1
30,,EarlofFujoshi,"Me: prob one of the oldest ppl in my mutuals w/full time job etc 
Also me: laughing till I cry at https://t.co/WpYdF4xigO",777721403646812160,1
31,,Selinzmir1,Lezbiyenler kadın kaçırıp fantezi yapıyor https://t.co/v6fcFuH8P6 #Emmys #Öğretilsin #Okullar1EkimdeAçılıyor,777721403848007680,1
32,,afashiongirlbe,I love this look. Unconventional yet elegant: pants on the red carpet.  https://t.co/a3PCrvfOAg,777721403994955776,1
33,,LadyLucksMelano,#KathyBates rocking the @l#TheEmmys with #Lymphedema! #TelevisionAcad #Emmy #Emmys #Emmys2016 #glam #adriannapapell https://t.co/uDtHytOPIP,777721401016881152,1
34,,PriyankaDaily,Video: @priyankachopra  #Emmys https://t.co/47eyeW3mmK,777721403646746624,1
35,,cemre_ist,Lezbiyenler kadın kaçırıp fantezi yapıyor https://t.co/e2JpyDPWAP #Emmys #Öğretilsin #Okullar1EkimdeAçılıyor,777721406226259969,1
36,,usweekly,Oops! The official #Emmys Twitter account mistook Terrence Howard for Cuba Gooding Jr.: https://t.co/4V64RtFVWK https://t.co/X4USm4mLmr,777721406083719168,1
37,,Fashionolizer,#Harper's Bazaar #http://bit.ly/2dbZQ7B #MichelleDockery #Emmys https://t.co/GEbPZch6vA https://t.co/L6vKmZ5dRv,777721405832126466,1
38,,people,Fans react to Christina Grimmie's absence from #Emmys 'In Memoriam' tribute segment https://t.co/B43A7l4rmb https://t.co/4C5QE5H6AU,777721408591949824,1
39,,HollywoodLife,Did two of Taylor Swift’s exes have a seriously AWKWARD run-in at the #Emmys? https://t.co/k7axoSl0jx,777721409342676992,1
40,,RikkeJane,YES. Kate McKinnon Won An Emmy And It Was Everything #Emmys #KateMcKinnon #SNL  https://t.co/rx8Zst2wVO,777721409602629632,1
41,,aninhaaortiz,💜💜💜💜 https://t.co/crmYtacMJq,777721409904766976,1
42,,felipesuzegan,meus filhos https://t.co/IqiPiICDnV,777721409661435904,1
43,,Jeanette607,Can't say this will make me watch @jimmykimmel 's show but have to give him credit. Kimmel kept the #Emmys show moving &amp; made us laugh.,777721411876032512,1
44,,ShaiAmiel,@LynPaolo can do no wrong! Loved @kerrywashington's look. #EMMYS https://t.co/H8GpAHsXDw,777721413721612288,1
45,,moathvvv,ممممليون مره اقولكم هذي تمثيلها قادح تمثل ١٢ ششششششخصيه مختلفه تماماً عن الثانيه. تستاهله والله  https://t.co/wcb9bujuvB,777721414568804352,1
