,geo,screen_name,text,tweet_id,cluster_pred
0,,samfel26,YEAH PATTON OSWALT #Emmys,777685617547161600,1
1,,Michael_Aaron,Triumph should always win. #Emmys,777685618033692672,2
2,,madenoir,Even more reason to love love #blacklove https://t.co/xcMqJJgpfY,777685617664749568,2
3,,kalynah,"Awww Patton is going to break my heart with his speech, I know it. Wife stories 💔 #Emmys",777685618470055936,1
4,,brujavolto,"ebaaaaaaaaaaa eu gosto dele, ainda bem #Emmys",777685618998534144,2
5,,timdmcd,The bits that every presenter does is taking the time away from the winners.  #Emmys,777685619321376768,2
6,,JuuuneMoone,Amem Cumberbatch #Emmys,777685619547963394,2
7,,SteveMolk,"Writing for a Variety Special - Patton Oswalt: Talking for Clapping, Written by Patton Oswalt. #Emmys",777685619275206656,1
8,,sunoppositemoon,I only watched Tig's. I was rooting for Triumph. #Emmys,777685620143554560,2
9,,edsmeatsix,"Aziz Ansari, te quiero. #Emmys",777685620172939268,2
10,,Deborahraffo,&lt;3 #EmmysPorWarner &lt;3 #Emmys &lt;3 @WarnerChannelLA &lt;3 #68,777685620223315968,2
11,,NatalieandWayne,Patton Oswald Variety Special Writing #Emmys #EmmyAwards #EmmyWinners #PattonOswald,777685620713852928,1
12,,pamela___m,"Yay, @pattonoswalt !! #Emmys",777685620705599488,0
13,,cinescalas,"Si Patton Oswalt le dedica el premio a la mujer, me quiebro :( #emmys",777685620231704576,1
14,,DocMRichardson,Omg yes! Congrats @pattonoswalt!!!!! My favorite comedian and writer!!! #Emmys,777685621208932352,2
15,,Aejae25,Yo.  This boy is lame as hell.  #Emmys,777685622068838404,2
16,,HeatherD13,I'm so happy that @pattonoswalt won. #Emmys,777685622253195264,0
17,,DdotRock,What is Triumph doing to Charo? *lol* #Emmys,777685622479806464,1
18,,GossipCop,#Emmys Winner For Writing For A Variety Special Goes To Patton Oswald  https://t.co/dmRKkd3WIC,777685621880086529,1
19,,tvrecapsreviews,Patton Oswalt wins for Writing in a Variety Special https://t.co/x5gfwbea33 #Emmys #Emmys2016,777685622546771968,1
20,,brynnypooh,Aziz Ansari makes me laugh no matter what he's doing. #Emmys,777685622622269440,2
21,,flmsbegin,ryan murphy está cada dia mais rico ele é poderosíssimo #Emmys,777685622156845056,2
22,,Phunky_Brewster,Good on Patton. 👏🏿 #Emmys,777685623087828993,1
23,,jamesmsix,.@pattonoswalt Congratulations on your #Emmys win!,777685622928527360,0
24,,_kedimsi,Djdfadsfsf Gelen geçen Trumpa geçiyor çok eğleniyorum #Emmys,777685623138385920,2
25,,srdeabo,"Mais um artista mediocre, fazendo piadinha com o Trump #Emmys",777685623209660416,2
26,,estadoagridulce,yo quería que ganara john mulaney :-( #emmys.,777685623830437892,2
27,,Ryzhik,Talking for Clapping is amazing. Watch it on Netflix. Bravo Patton you're a legend. #Emmys,777685623922491397,1
28,,jodmentum,Yeah @pattonoswalt #Emmys,777685623788281856,0
29,,marajsIut,Did he really just? LMAOOOOO #Emmys https://t.co/lnzEJuaR4V,777685622907506688,2
30,,onesedonia,Yay @pattonoswalt #Emmys He's so surprised!,777685623893139456,0
31,,BELIEVNME1,Angela Bassett will always standOUT...beautiful! https://t.co/HysvEUfNWx,777685623985565696,2
32,,kelciemattson,"Patton Oswalt, oh god MY HEART. #Emmys",777685626401333249,1
33,,newt_ripley,Yaaaaay @pattonoswalt! #Emmys,777685626434916352,0
34,,charmedkitkat,"congrats, @pattonoswalt! #emmys",777685626338603008,0
35,,Its_Kerby,So happy for Patton. Well deserved #Emmys,777685626955059204,1
36,,Pepkins88,@pattonoswalt i love you #Emmys,777685626305019904,0
37,,florence__0,برأيي أن #GameOfThrones تستحق جائزة #Emmys 2016 لأفضل مسلسل دراما وبكل جدارة. امنح صوتك مع @OSN https://t.co/Iy6oQVak60,777685626661502976,2
38,,JHansoncares,@johniadarola I just saw you on the #emmys being interviewed by triumph the dog,777685626623778817,2
39,,JoyPuder,Yay @pattonoswalt!!! #Emmys,777685626812366848,0
40,,Ruth_BAEder,the #emmys lost all credibility with me to snub tig,777685627160686592,2
41,,mia_claire,Where are you @mulaney ?? #Emmys,777685626976174084,2
42,,haydenmoher,Patton! This is so great. #Emmys,777685627416485888,1
43,,Moflo19,Hey! Way to go @pattonoswalt! #Emmys,777685627231797253,0
44,,kalioffensive,"Boom! topple the patriarchy! &amp; support child rape &amp; child rapists in hollywood (roman pollanski, et al) #Emmys https://t.co/G2XshK7fsi",777685627265396736,2
45,,MadMakNY,"Aww, yay for @pattonoswalt! #Emmys",777685627315843072,0
46,,aguilararturo,"De Aziz Ansari muy recomendable su serie #MasterofNone y su libro #TrueRomance. Mordaz, reflexivo y gracioso en ambos. #Emmys",777685627655467008,2
47,,lmTheSupreme,She looks stunning as always https://t.co/hKc7K1Bxug,777685626451820544,2
48,,needhelppackin,"Oh wow, way to go Patton!! He's funny! #Emmys",777685627999432705,1
49,,narryvapor,so vem tatiana https://t.co/W3tRge4jDE,777685627475267584,2
50,,seandmusic0913,Did John Travolta win? #Emmys,777685627672363008,2
51,,Super_Negra,Did I just see Charo?! She's like 100 years old #emmys,777685628238565376,2
52,,itAllNeverEnds,SANTO DEUS #Emmys https://t.co/gVUk9SAFHg,777685627617837056,2
53,,NekoSmall_Lady,"NO GANO AMY! LA CONCHAAAAAA~
#Emmys 
#Emmys2016 
#EmmysPorWarner",777685630629343232,2
54,,TheTeflonJon,@pattonoswalt Patton!!!!!!!!!!! Nice job!!! #Emmys #Emmys2016,777685630734114816,1
55,,Awards_Nazi,Congrats @pattonoswalt ! #Emmys,777685630725791745,0
56,,_supimpa,PUTA MERDA https://t.co/E1bpj8zdzO,777685630700679169,2
57,,Rek_14,"GET FREE 60 FOLLOWERS➜https://t.co/NqTsLkXOAZ
#COFCG
#USAvNED
#UELMPT
Gomis
#OMOL
#MHSCOGCN
#CPol
#Emmys",777685631166128128,2
58,,wrtstf,"""Obama out!"" Courtney B Vance @TheEmmys. Great to see #diversity rocking #Emmys  Tho it's a bit bizarre how much is  related to (shudder) OJ",777685630834843648,2
59,,ayannastark17,YAS SLAY https://t.co/09qnqHLQ3d,777685631359070210,2
60,,JazzBruno,Mira @vonvonnet https://t.co/NFsnRpJNvk,777685630775992320,2
61,,dhouse77,Hell yeah @pattonoswalt !!!! #Emmys,777685631199838208,2
62,,MeganEscamilla,"Go @pattonoswalt! Such a funny, genuine guy! #emmys",777685631631622144,2
63,,Trinijdee,"My girl, @priyankachopra looks beautifulllllllllllllllllllllllll!!! #Emmys",777685631661027329,2
64,,guztauvo,Algum link da transmissão do #Emmys !,777685631887613954,2
65,,Marshal_Knight,"Patton Oswalt won an Emmy!
This is so exciting!
#Emmys",777685631916965890,1
66,,DuG0tti,"Yay for @pattonoswalt! He wins for best reaction too. ""WAIT WUT"" #Emmys",777685632067903489,2
67,,Spectricide,And @pattonoswalt wins! #Emmys,777685631820529664,0
68,,soniamariesays,"Love Patton, well-deserved #Emmys",777685632487489536,1
69,,MsThomasFL,Couple goals https://t.co/VZ5AGMuJdC,777685632663621632,2
70,,tv_bent,Best Writing in a Variety goes to Patton Oswalt for Talking for Clapping.#Emmys https://t.co/dCf7u8ci2l,777685631342407680,1
71,,natasharomaff,minha mãe!!!!!!!! https://t.co/a5GRPf5N6g,777685632940380160,2
72,,janlamour,"Agora que a #ClosingCerimony acabou, mudei para os #Emmys",777685634483884036,1
73,,wusa9,"Patton Oswalt gets an Emmy for Outstanding Writing for a Variety Special for  ""Talking for Clapping."" #Emmys",777685634685296640,1
74,,Vince_Aries,Amy Schumer isn't funny to me .... Sorry NOT sorry ... I don't smirk at her jokes (Kanye Shrug) #Emmys,777685634509078529,2
75,,Firing69,Fuck Amy Schumer... Take That L Bitch !!  #Emmys,777685634852978688,2
76,,rebeccaiannucci,I'm preemptively crying at Patton Oswalt's speech. #Emmys,777685635259707392,1
77,,merv1618,YOU GO @pattonoswalt #Emmys I'm a little choked up.,777685634668310528,2
78,,AndryPresh,AGENTS OF SHIELD THO 🙌🏻👀❤️😂👌🏻 #Emmys,777685635058499584,2
79,,LifeStories91,Awwww Patton Oswalt. Go him! #Emmys,777685635360403456,1
80,,cateblanchatt,amei tanto a s2 &lt;\3 https://t.co/sQo36QQMvl,777685635406659585,2
81,,MarianaCeruti,"Yaaaay Susanna Bier! RT @awards_watch: OUTSTANDING DIRECTING FOR A LIMITED SERIES, MOVIE - The Night Manager #Emmys",777685635717095424,2
82,,littlemcdrunk,Ai Jesus https://t.co/QPzqYEBKi2,777685635838738432,2
83,,FrankFFurter,"Looks like Jeb!'s put some weight back on. Back to low energy? Would Hashtag Emmys, but don't want dopey Kimmel pic. https://t.co/7LdZkXZH0J",777685635872194561,2
84,,eaganj,"Congratulations, @pattonoswalt! #Emmys",777685636581040129,0
85,,KhaleesiOuLaBas,Trop cute https://t.co/qjyKeH42Gs,777685636509798400,2
86,,sebocchan,"Emilia è la mia dea
#Emmys",777685637025660928,2
87,,AllysonAJ,Patton Oswalt winning is a nice surprise. Got to see him in Boston a few years ago. #TYFEmmys #emmys,777685637562589184,1
88,,xMaateus_,Eu não sabia que o Emmy premiava show de Stand-up #Emmys #EmmyNaWarner,777685637663170560,2
89,,WheatFree32,Julia Louis-Dreyfus ages WELL my Lord! 😍 #Emmys,777685638862831616,2
90,,HugoUgaldeHdez,De hueva los #Emmys 😒,777685639525339136,2
91,,Juuu_Ramos,Amy ganha... #Emmys,777685639118610434,2
92,,maysoonzayid,Definitely saddest #emmys ever,777685639026311168,2
93,,mctina29x,Mal chiste el de ese sr hindú ... #Emmys,777685639470997504,2
94,,LoBoogie,Patton is gonna thank his late wife and I'm gonna cry. #Emmys 😭,777685639785426944,1
95,,CandyClair1,.@amwalker38 @the1stMe420 @Boogie_1969  @WeFapToThis @miavianet  @Upskirt_Images™   #BeRedSeeRed  #Emmys https://t.co/BN1CAwshFI,777685633582051328,2
96,,CineChasquilla,"Mejor guión de especial de variedad: Patton Oswalt, Talking for Clapping.
#Emmys #Emmys2016",777685640393715717,1
97,,Neethz426,The way Julie Bowen clapped so damn hard for Angela Bassett when she got a shoutout from her husband Courtney Vance 😍😭 #Emmys,777685640536289280,2
98,,myairdl,quero essa foto emoldurada na minha mesa agora #Emmys https://t.co/QeZ0Ke0TDF,777685639621992449,2
99,,HannaLomba,"Claro com o justenrique, lulu santos, michel telogo , andrake, e Antônio safadão (EAC😍) https://t.co/7kiYVClasB",777685639542235137,2
100,,andreastreeter,PATTON OH GOD MY HEART I JUST SAW HIM 2 DAYS AGO OH GOD OH GOD OH GOD #Emmys,777685640922206208,2
101,,heather_reindl,More Aziz! With a few pans to Aziz parents. Aww! #Emmys,777685640959946752,2
102,,oxodox,#Emmys #ThePeoplevOJSimpson outstanding and well deserved #Emmys2016 night,777685641140240384,2
103,,WSJspeakeasy,"Sarah Paulson, Courtney B. Vance, Sterling K. Brown win for People v. O.J. Simpsons. #Emmys: Read the winners list https://t.co/culRslrZ9g",777685640750239745,2
104,,lilibsp,Mais um discurso emocionante a caminho #emmys,777685641408765952,2
105,,Emmy415,LOL I was hoping @pattonoswalt would win just to see what @martinshkreli's reaction would be. #Emmys,777685643283591168,2
106,,lwatherton,Yay @pattonoswalt ! #Emmys,777685643828813824,0
107,,mandamanda___,"i'm so, so happy for @pattonoswalt . #Emmys",777685643946172416,0
108,,thejaysaf,Cada vez que habla él traductor. #Emmys https://t.co/cA4GWluUSB,777685643371679745,2
109,,stebangerardo,Sophie Turner de nuevo rubia...hmmm me parece que murió Sansa en la temporada 7 @Frikidoctor https://t.co/1o0tG8lLVw,777685643434594304,2
110,,JonnyCocaine,Thanks god Any Schumer didn't win  🙄👏🏾👏🏾👏🏾 #Emmys,777685644290121728,2
111,,NotOccupying,"Congrats, @pattonoswalt! #Emmys",777685644739022848,0
112,,_aaalmeida,não fiz meu bolão no banco de séries #Emmys,777685644864786432,2
113,,nubbydigit,These kids are too cute!! https://t.co/JClWl30upH,777685643816083457,2
114,,lcarilo,"!!!!  @pattonoswalt!

#Emmys",777685645154095104,0
115,,TheSignalCAST,"Variety Special, Writing: @pattonoswalt for The Nicest Guy. First emmy win and nomination! #emmys #SignalCAST",777685645363781632,2
116,,missfnb,"Perae, tinha um cachorro indicado! #Emmys",777685645397549056,2
117,,cgoods94,"Wait, why isn't @mulaney at the #Emmys?",777685645233750017,2
118,,rochipena2104,"I voted for #MrRobot to win ‘Outstanding Drama Series’ at the 2016 #Emmys. Place your vote with @OSN.
https://t.co/sP9Wq89IPy",777685645200330752,2
119,,ShawnJacob32,Good for @pattonoswalt. #Emmys,777685645468708864,0
120,,danifalasqui,"Vamos incluir mais categorias pra todo tipo de gente ganhar, vamo lá #Emmys",777685647423262720,2
121,,_Steven_Rogers_,Agora GOT começa a ganhar tudo. #Emmys,777685647272312832,2
122,,RebeccAgent,Ratatouille! #Emmys,777685647477903365,2
123,,WriterWarrior,"Oh, no. This is gonna get emotional. Congrats, Patton Oswalt! #Emmys",777685647855198208,1
124,,JessicaDeLeonTX,Patton Oswalt. I know I'm gonna cry. #Emmys,777685648043937793,1
125,,TelevisionAcad,"The #Emmys for Outstanding TV Movie go to @Sherlock221B: The Abominable Bride, @PBS https://t.co/MwOGyVBqn7",777685645984616448,2
126,,JessHSun,"Good for you @pattonoswalt , you deserve this! 
#Emmys",777685647968657408,0
127,,tarequelaskar,Another emotional win tonight. Patton Oswalt lost his wife earlier in the year. #Emmys,777685648517967877,1
128,,orizzih,Merecidíssimoooooooooooo https://t.co/01QNOfpI2e,777685647670796288,2
129,,mickeynu477,#ConflictOfInterest https://t.co/G1lnDbaGuv,777685647800754180,2
130,,THEmattjamieson,@pattonoswalt deserves this award solely for taking on Martin Shrkeli. #Emmys,777685647762915328,2
131,,SofiSzpyrnal11,#Emmys  solo quería usarlo y que aparezca el emoji🙋🏽,777685647977025540,2
132,,AwardsDailyTV,"WRITING VARIETY SPECIAL - Patton Oswald, Talking for Clapping #Emmys #EmmysADTV https://t.co/FNbiW7YaxP",777685648241266688,1
133,,OregonPRGirl,Why is Charo there?  #Emmys,777685648694059009,1
134,,moviestuffshow,Way to go @pattonoswalt ! #Emmys,777685648094420992,0
135,,Stephanie61593,YESS SARAH PAULSON !! SHE WAS GREAT AS MARCIA! #PeoplevsOJSimpson #Emmys,777685648576745474,2
136,,YoungerthanKeon,Oh boy this is gonna be sad. #Emmys,777685644378267648,2
137,,beritk,Hells yeah- Congrats @pattonoswalt ! #Emmys,777685648933171200,0
138,,snacktimey,Yay! Patton Oswalt! #Emmys,777685648186617856,1
139,,itsvivi__,Aw #Emmys https://t.co/YMIFOaJYpc,777685649898045440,2
140,,IKingMoha,"جائزه افضل ممثل رئيسي في مسلسل -كوميدي-
-جيفري تامبور
من مسلسل #Transparent
#Emmys 
#Emmys2016",777685650371993604,2
141,,50inthe314,Couldn't have gone to a better guy. #Emmys @pattonoswalt,777685651260968960,2
142,,alisonbonaguro,My fave category because all the nominees are winners. #Emmys @pattonoswalt,777685652158550016,2
