,geo,screen_name,text,tweet_id,cluster_pred
0,,intnewsday,"FoxNews: Donald Trump focus of #Emmys as stars bash candidate, accept awards https://t.co/tDlBZC5nCK",777745411478028288,1
1,,Nicklovesusall,"Donald Trump focus of #Emmys as stars bash candidate, accept awards https://t.co/XAkTY3egA1

Donald Trump focus of #Emmys as stars bash ca…",777745419006803968,1
2,,TrendTopicsLa,"Chile  Concepcion 
1 #Emmys
2 #18DeSeguirChilenos
3 #SinónimosDeCurao
4 #PartyChilensisFiestasPatrias https://t.co/VoAZFzQFd5",777745420151758848,3
3,,EskrotaRota,Pues a ver si saco tiempo hoy para ver los #Emmys,777745421640826880,3
4,,Jimalel,👏🏾👏🏾💪🏽💪🏽 https://t.co/1RJtpJYOQ8,777745421892542464,3
5,,B_Q_V,eU #Emmys #الشوري_يناقش_سفر_المراه #اروع_ما_تراه_عينك #الجبير_يلجم_ظريف https://t.co/ROaDxlLyTP,777745422630653952,3
6,,BrushingOff,"Best Dress Made By The Ghost of Salvador Dali.
#EmmyAfterPartyAwards2016 

#WhatThe? #Emmys @tmz #EmmyAwards #tmz https://t.co/etE7KjhtaX",777745423591026689,3
7,,feelinfitnprett,I can't even handle these kids. Love them #strangerthings #emmys #cuties https://t.co/7dMxU5tSJi,777745426707603456,3
8,,HaSatan666,"DAMN, my girl Hillary got hella burned(get it Hell, HA!)! https://t.co/mstjUKSCYe",777745431769952256,3
9,,RASHIDRD,"Donald Trump focus of #Emmys as stars bash candidate, accept awards https://t.co/ZIigfZNaJy",777745433149964288,1
10,,theRealFlappyTr,#ゲーム中一回でも言った事のある台詞 #الله_لو_ #اروع_ما_تراه_عينك #Emmys #MasterChefMx #ThatsMyGirlTODAY https://t.co/yBzLlYM7NY,777745433552650240,3
11,,vogliodelcibo,"Tatiana ha vinto gli Emmy e io URLO FINALMENTE RICONOSCETE IL TALENTO DI QUELLA DONNA FANTASTICA 
#Emmys",777745434261553152,3
12,,thatissodawn,#Emmys @tatianamaslany &lt;3&lt;3&lt;3,777745436207525889,3
13,,courtneylclay,Where's Kanye when you need him? @Beyonce  deserved an Emmy.  #Emmys #Emmys2016,777745436186513408,0
14,,MsJazzyfied,I am guessing you will do party to celebrate this...when and where? https://t.co/TS6Clabsui,777745436845150208,3
15,,almaullar,😻😻 https://t.co/8HXMtYu2WB,777745437092564992,3
16,,CarbonatedTV,Jill Soloway yells 'topple the patriarchy' at the #Emmys https://t.co/NptGxC3FrH,777745437424058368,3
17,,PlanetBwood,Desi Girl @priyankachopra slayed at the red carpet of #Emmys #Emmys2016! https://t.co/YpHz4lYE4X,777745436752777216,3
18,,FranckDevoir,"Julia Louis Dreyfus, depuis Old Christine je suis amoureux #Emmys",777745438577393664,3
19,,TrendTopicsEsp,"Palma 
1 #DBT2GH17
2 Cantera Real Betis
3 Madrid
4 #FelizLunes
5 #Emmys
6 #AndaYaConDaniMoreno
8 Mario Mola https://t.co/99FsY7d4rO",777745440900980736,3
20,,NadLeguizamon,"#GameOfThrones is a surefire winner for ‘Outstanding Drama Series’ at the 2016 #Emmys. Place your vote with @OSN.
https://t.co/QeUXNGHP1u",777745440926294016,3
21,,AllAboutPalate,"If not for OJ Simpson's vile act, a lot of #Emmys wouldn't have been won today 😂🙌 #AmericanCrimeStory https://t.co/XWf2wR3aXs",777745441936977920,3
22,,trueviralnews,The 'Fifty Shades Darker' Trailer Broke a Record ... #Trailerpromotion #Emmys #news https://t.co/A5LnY8CSZK https://t.co/nfw3j9IzyW,777745441945481216,3
23,,ariana_tlilu,Omg https://t.co/Y44FI1Lccb,777745443451056128,3
24,,NoWoodman,La série #Transparent récompensée aux #Emmys !!!!,777745447599431680,3
25,,MonicaAlejos,¡Bellos! 😍 https://t.co/OHjr7fZ0va,777745447251214336,3
26,,StephCorneIiuss,#Emmys https://t.co/LljnN5jxRX,777745446257172480,3
27,,austinbluecat,"Súper merecido el Emmy que le dieron a Sarah Paulson anoche por mejor actriz de miniserie, es una gran actriz en serio 💕 #Emmys",777745448169799680,3
28,,dennishnf,Si tan solo así informaran del cine nacional... https://t.co/8MPFy81TTr,777745449486807041,3
29,,Gleek_1897,"ODDIO, QUANTO SONO BELLI 😍😍 #Emmys #GameofThrones https://t.co/IHAG8XvNMy",777745449650454528,3
30,,faitheeyy,Oh gosh. My day is made ❤ https://t.co/dH2ZHMAXsA,777745455593558016,3
31,,imanizh,Yes! https://t.co/iZ7OivIxcr,777745455832829952,3
32,,marymhz,Chiquita hermosaaaa😍 https://t.co/7AhvcljMR1,777745456805715968,3
33,,BstnGrl13,I never watch the #Emmys b/c the people that deserve wins are always snubbed... seems like #Emmys2016 finally did it right. Guess Ima watch,777745460224110592,3
34,,TrendTopicsBra,"Salvador 
1 #ThatsMyGirlTODAY
2 #Emmys
3 #AnittaNoMultishow
4 #CerimoniaDeEncerramento
5 Camila Pitanga https://t.co/EQmKTzzYbS",777745461805391873,3
35,,TangkasPro,"https://t.co/Rd2iUCbHTg  - Pemainan bola tangkas dengan konsep Supercar yang menarik dan lain dari pada yang lain
#Emmys #MrRobot #cjr",777745462728200192,3
36,,2TRILLION,Here you guys go ... The full list of the @TheEmmys from last night | @GetUpErica mornings with @ImEricaCampbell https://t.co/Y1DMRx3KMg,777745463478845440,3
37,,sirixsly,AAAHHHHHHHH https://t.co/4G6MnFc9NA,777745464930275328,3
38,,NateScoggins,When are we going to stop pretending that @ItsRamiMalek and @BrunoMars are different people? #emmys,777745465865494528,3
39,,Cori_J,Just saw the full list of winners for tonight's #Emmys and I can get with most of the winners since I actually watch the show.,777745466645630976,3
40,,lifesaverpeter,Congrats Rami!! I'm so proud of you 😍 #Emmys https://t.co/kJqFQpfNW6,777745466800898050,0
41,,moonstorme,Worth sitting through Emmy's just to see him win!!!!!🙌 https://t.co/D0xBwzyVqi,777745470248607744,3
42,,ThmsDthx,"Tatiana Maslany, Rami Malek et Sarah Paulson qui ont remportés des #Emmys : oui",777745477718700032,0
43,,polibxngs,"gente, tom ta desesperado pra virar A lister hein kk foge dessa naba priyanka https://t.co/PIRjgmfYa2",777745478163181569,3
44,,josephlboston,Beyonce losing out to Grease Live twice at the #Emmys equivalent to losing 09 Video of the Year at the VMA's sans a Kanye to expose the BS,777745479471738881,3
45,,Youngbeardo,Squad up!!#netflix #emmys https://t.co/2MF7qI7vtI,777745484207259648,3
46,,trueviralnews,Experts say NYC ... #AndrewCuomo #BillDeBlasio #DomesticTerrorism #Emmys #news https://t.co/6nI4VxkJ2L https://t.co/W5XbHDDpjy,777745484874145792,3
47,,yixingisms,!!!!!!! https://t.co/NkAyYcck5e,777745486555906048,3
48,,jfong826,@ConstanceWu #slay love the diversity in the #Emmys2016 this is how award shows should look like https://t.co/NRh6qpMrbc,777745487046717441,3
49,,scrawnytrash,😳...Wheres Will? https://t.co/lLapXyEb6g,777745490364338176,3
50,,VaughnFry,"#Emmys I don't care how ""that got me like"" so just stop with the animated gifs already.",777745490846752768,0
51,,nicefaceilikeit,King Larry David https://t.co/evTbgOnb9M,777745490783895553,3
52,,orhunergul,Benim küçük Tatiana'm sonunda ödül almış duygulandım. &lt;3 #Emmys2016 #OrphanBlack https://t.co/E3RLNIUroK,777745493094957056,3
53,,maeveosulllivan,@Hannah_Bananaas https://t.co/wYDtKtrrgQ,777745500065898496,3
54,,BanngBangg,Quando crescer quero ser igual ela. 👏🏻👏🏻👏🏻 https://t.co/5vrA96G6bl,777745500497993728,3
55,,misketeers,ARAB 👏 AMERICAN 👏 RAMI 👏 MALEK 👏 https://t.co/Kv4btfJe98,777745501210963968,0
56,,20x33,이게모지 #Emmys,777745502829813760,3
57,,kanadgupta,😭😭 https://t.co/mmT4PrZwpX,777745502574043136,3
58,,nard_dog10,People say mean things about @realDonaldTrump becuase he says mean things.. see the hypocrisy here? https://t.co/vPEMZmdG1O,777745503991627776,3
59,,pillxsion,OMG ILS SONT TROP BEAUX https://t.co/9XppG0Ncek,777745507271737344,3
60,,dylandreilich,S/O to @harinef for being my biological mother https://t.co/Sm0j6QShEh,777745507846266884,3
61,,juhvette,I'm so happy for @tatianamaslany omg I'm crying 😩😩 #Emmys,777745511948230656,2
62,,ditadipolvere_,Lo sentite questo? È il rumore della mia autostima che si butta dalla finestra #Emmys https://t.co/88FaklpTg8,777745510740418560,3
63,,iamprincemaity,"I JUST GET 59 FOLLOWERS➜https://t.co/O5XK9dQe3t
#WATMUN
#DUBvMAYO
#JobstownNotGuilty
New York
#Emmys
Rooney
#MOTD2
#MyFirstQuestionInHell",777745514724896768,3
64,,Jordt8TV,Did anyone else notice how long the lead actor clips were in comparison to the lead actresses? #justsaying #Emmys,777745521658040320,3
65,,PortalNoArBR,‘Game Of Thrones’ e ‘American Crime Story’ são destaques no #Emmys; veja os vencedores https://t.co/bSuWRSC6R1 https://t.co/MIY5w3vmoH,777745520693510144,3
66,,HummusVacuum,. @Jezebel How about the death of her father 3 days ago? Women are not obligated to fit your stereotypes. 🖕🏻🖕🏻🖕🏻 https://t.co/Ed28mRHBI8,777745523205898240,3
67,,Cataloni4E,اقرف حفل #Emmys في العالم ، مسلسل مثل #Narcos ماله ولا ترشيح!!,777745529874812929,3
68,,jesuagumar,Así os resumo mi primera noche con los #Emmys. ¡Buenos días! (Buenas noches) https://t.co/jXinXNnUBv,777745530235551744,3
69,,LetesB,"De que Kirsten Dunst o Robin Wright, que me encantan las dos, ganen algo (estaban nominadas), y que MI serie Modern Family también 😂😂 #Emmys",777745531212824576,3
70,,Nathan__PSG,C'est toi qui a gagne l'emmy ? Ou t'etais juste assis sur ton canape que ta vieille pute de mere mis dans l'salon ? https://t.co/09ongDhwZF,777745532429209601,3
71,,thatissodawn,#Emmys @ItsRamiMalek &lt;3&lt;3&lt;3,777745534094192640,3
72,,SoroptimistCSC,"Amy Poehler's Smart Girls ask more important questions than ""who are you wearing"" @smrtgrls #SmartGirlsAsk https://t.co/xD8pNSkaos",777745535423877120,3
73,,itsvivi__,Aww sono troppo contenta 😍 https://t.co/nb8m3bIozQ,777745536908718080,3
74,,michellle_ech,@FoxNews just makes me want to vote for @realDonaldTrump more #Emmys,777745537743228929,3
75,,lolitsshads,Tatiana Maslany FINALLY won the emmy that she deserved. #OrphanBlack #Emmys,777745541895561216,2
76,,PolgasTweets,So fab!=) https://t.co/tkvaParsLj,777745542621204482,3
77,,iamprincemaity,"GET MORE 62 FOLLOWERS➜https://t.co/D7fthiL2XI
Premier League
Martin Carney
United
#Emmys
#CBIconf16
#DUBvMAYO
Diarmuid Connolly
#XFactor",777745544294780928,3
78,,BaddieMimz,Season 6 was great. Deserved. ❤ https://t.co/Inn7xi1v7k,777745544802361344,3
79,,SuadTheRunner,YAY!!!!! https://t.co/lF5rOJ50sC,777745546635317248,3
80,,theRealFlappyTr,#ThatsMyGirlTODAY #ゲーム中一回でも言った事のある台詞 #MasterChefMx #Emmys #اروع_ما_تراه_عينك #الله_لو_ https://t.co/F40PhWo1Ky,777745548686290944,3
81,,twinkiesandwine,TATIANA! #Emmys,777745548912783360,2
82,,izosimalekseev3,"dxl
#Emmys
#عادل_الجهني_vs_سسراج_ن
#اعتقادات_طفوليه https://t.co/ZG20xab4CK",777745550590484480,3
83,,Nikoss38,Robin Wright qui passe encore à côté de l' #Emmys 😢,777745552834433024,3
84,,Nandotte,Hugh... You... Your hair... I... What happened...  https://t.co/vjlsyZkoqc,777745553874563072,3
85,,nachorodri_,Felicidades a la mejor actriz de todas LANA BANANA 💘 https://t.co/TXD8bUO8pb,777745554336051200,3
86,,PrincessRosyRue,I picked 6 faves for me and Annie. Which were your faves? #Emmys https://t.co/EvxwDHOvkJ #BestDressed https://t.co/Vet8asBICC,777745553941606400,3
87,,diasia031,Beep------ DEAD !!!😍 https://t.co/kRD1vNn0m1,777745556257005569,3
88,,oliverschmidt33,"Donald Trump focus of #Emmys as stars bash candidate, accept awards https://t.co/GfySnevGAV",777745556609363969,1
89,,misguidedmerman,So excited for Rami Malek and Tatiana Maslany on their #Emmys win tonight! Some remarkable actors and I'm so glad their talent is recognized,777745557481586688,0
90,,chaomanu_,"FINALMENTE! Premio meritatissimo, non serve aggiungere altro. https://t.co/5IMd3HCjoS",777745557032960000,3
91,,canalestilogeek,Olha só quem foram os melhores atores de drama no #Emmys! Rami Malek ganhou por Mr. Robot e… https://t.co/SisPyYAtbk,777745558798737408,0
92,,huntertoddesq,Free pub https://t.co/Ot5BvAtQqC,777745559113248768,3
93,,SoldatEnJupe,&lt;3 &lt;3 &lt;3 https://t.co/nLkrCaYimR,777745560983990272,3
94,,sattersaurus,@kumailn The Wire never won any #Emmys and Silicon Valley is so much funnier.,777745565224280064,3
95,,aprilkepnner,"i feel so proud, this was a long time coming and so well deserved #Emmys https://t.co/9LM6ZYNW1I",777745566906417152,3
