,geo,screen_name,text,tweet_id,cluster_pred
0,,FloeticJustice7,...... https://t.co/POpxxHynyc,777729009790574592,1
1,,JennyDelRosario,I found a man who can do both. #ifyouknowmeyouknowwhoimtalkingabout https://t.co/L6QuS8ZHUS,777729010218463232,1
2,,SasukeOurad,"The Egyptian Taxi Driver for an Emmy 😂👍 #Emmys
#MrRobot",777729010860195840,1
3,,theage,Ben Mendelsohn has pulled off a shock win at the #Emmys https://t.co/cDg1PyNnJm,777729011204128768,1
4,,fmabsavedme,@ze__lina my babies https://t.co/lDT3HDeu5S,777729013104058369,1
5,,glucobadge,this is such a good day to celebrate. congratulations Rami Malek! #Emmys,777729013716443136,0
6,,sten1238,"Matt Damon, Tatania, Rami, and NYPB Blue. I enjoyed those #emmys",777729013389242368,1
7,,chrissalamone_,"Veteran winners dominate the #Emmys
#ChrisSalamone https://t.co/upS96o9L6y https://t.co/gVm6fNWtua",777729015247310849,1
8,,ayebieberwyd,Beautiful https://t.co/IWKPZwpNQb,777729015796928512,1
9,,ashlyibarraBTR,#Emmys se que muy pronto estare ocupando uno de esos lugares yo lo se,777729017856131072,1
10,,MissFoxyQueenx,"Garry Marshall, Gene Wilder and more honored by Henry Winkler in #Emmys' memoriam tribute https://t.co/a5FDKA1ZPq https://t.co/qVy9544PDp",777729018103730177,1
11,,theRealFlappyTr,#اروع_ما_تراه_عينك #AnittaNoMultishow #ThatsMyGirlTODAY #MasterChefMx #ゲーム中一回でも言った事のある台詞 #Emmys https://t.co/yBzLlYM7NY,777729019798315009,0
12,,mom603,"I JUST GET 67 FOLLOWERS➜https://t.co/vKapyMbW6D
Единая Россия
Дейр
ЛДПР
#SingaporeGP
#Emmys
#уик419
ЕдРо",777729020351778816,1
13,,christhebookie,"I laughed (apple-eating Matt Damon), cried (JLD speech) &amp; think I saw the A-Team van in opening bit.  Great host @jimmykimmel #Emmys",777729020473532416,1
14,,ozgenur_korlu,Bugün Kıpti ebeveynlere sahip Amerikalı bir aktör Emmy aldı. Çiçekler gibi insanlar da renkleriyle güzel #Emmys https://t.co/ryIMQrYxwm,777729020851093504,1
15,,MsNegraass,"Finally, Tatiana Maslany #Emmys https://t.co/HmyCcCGMgJ",777729020850876416,1
16,,Kerracters,"#Kerracters
@kerrywashington arriving at the HBO #Emmys After Party. https://t.co/7giC5ydug8",777729018946805760,1
