,geo,screen_name,text,tweet_id,cluster_pred
0,,BrendanBellavia,I was hoping Fargo would win something but it was swept by OJ unfortunately https://t.co/TpzG5pN43q,777726006736060417,0
1,,hrett_l,"#GameOfThrones is a surefire winner for ‘Outstanding Drama Series’ at the 2016 #Emmys. Place your vote with @OSN.
https://t.co/8DG0ns9IDk",777726007310684160,0
2,,MancSel,Winter is coming! Game of Thrones is my choice for best drama series in @CoxComm's #Emmys poll! https://t.co/CAgNVP5sRp,777726008371867649,1
3,,Mukatuku77,"Veo que los Emmys han hecho justicia, felicidades a mi ""sistra"" y a mi hacker trastornado favorito 😀 #Emmys",777726011484041216,1
4,,yeahclarke,"Emilia: amazeballs.
GRRM: ?!?!?
https://t.co/5OxPqVp5GQ",777726013388316672,0
5,,miagzmn,I mis youuuuuuuuuuuuu bastard! https://t.co/GehvHfJnFv,777726014898044928,0
6,,EKat,😦😥 https://t.co/q8sW7OwP9l,777726014625505280,0
7,,TwdArabic2,"نعم لم نترشح لحفل جوائز ال #Emmys
ويدخل مسلسلنا بالترند هنا تكمن العظمه💪🔥!
#الموتى_السائرون #TwdArabic #TWD https://t.co/0Yfxe7zK5I",777726014629744640,0
8,,djmadlogic,@sternshow fans love this!!! https://t.co/3UGLh9j0VL,777726017079128064,1
9,,fashionquotes13,InStyle: Recreate KerryWashington's fierce #Emmys hair do: https://t.co/8h83KgyU3V,777726019805536256,0
10,,Rujabes,"Shouts to Game of Thrones for winning all the #Emmys, and also the #Emmy Record for most #Emmys. Nice confidence bump for the last 2 seasons",777726022326247424,0
11,,AmazonAdviser,".@Amazon wins six Emmys including three from @transparent_tv! 
https://t.co/grk3q3AKNo
#Emmys 
#Emmys2016 #Transparent",777726024255541248,0
12,,LudivineD_,Je suis tellement déçue par les résultats des #Emmys cette année... https://t.co/bfLbIQIwzY,777726023257432064,0
13,,AppleInc_AAPL,"iTunes: RT AppleMusic: Bowie.
Slash.
Spice Girls.
Pharrell.
And... JKCorden 
See the Extended Cut now. #Emmys
… https://t.co/hk1wWp1KXA",777726024872255488,0
14,,FailedExtortion,@TheEconomist Topple all entertainment that depends on human trafficking and the years-long violation of a private citizens rights. #emmys,777726025568509952,0
15,,InsiderIstanbul,😘😘😘 @ItsRamiMalek https://t.co/oBH4wtObvG,777726025467826177,0
16,,thewriterjack,CAN U HEAR ME SCREAMING??? She got it!!! #EmmyForMaslany #Emmys https://t.co/Nf4svGx3W5,777726027229372416,0
17,,digihttpster,All the looks at the 2016 #Emmys https://t.co/HuUkGvIHCy https://t.co/jkADI50yTz,777726030115143681,1
18,,ahmad_abdollah_,"حرب ابادة يشنها العدوان السعودي ضد اطفال اليمن
 #ايفون7_من_saudi_n_dubai #Emmys #عام_دراسي_مميز #ماعندنا_بنات_للزواج https://t.co/TAdfqlT7CP",777726029255278592,0
19,,NostalgicVideo,@jillsoloway compares Trump to Hitler because he's the only other person who's killed over 6 million Jews. 🐽  #Emmys,777726031612567552,0
20,,BryndenBFish,"This is true as GRRM has 3 D&amp;E novellas, TWOIAF, all of the cut material from TWOIAF and Fire and Blood. https://t.co/0hlOmAqDI1",777726033084633088,0
21,,annemargaretj,Also #bestdressed #Emmys2016 @priyankachopra https://t.co/GHtwQWRCHF,777726033474621440,1
22,,TonyCurran69,Well said #JohnTravolta https://t.co/8qvXdwPFk7,777726033495633920,1
23,,EliMarietweets,Dame Maggie Smith deserves that award 👏🏼👏🏼👏🏼 anyone that has a problem with that please go watch all 6 seasons of Downton thank u🙃💁 #Emmys,777726035307720704,0
24,,tweetymamsy,Congratulations to #GameofThrones for winning best drama   #Emmys2016 #Emmys,777726035286749185,1
25,,nowthisnews,Things got a little awkward for @azizansari at the #emmys https://t.co/EqbxgGVUtc,777726036557586432,1
26,,TeslaCoil89,SO happy @tatianamaslany finally won her Emmy! It's about damn time. 😁👏👏 #EmmyForMaslany #Emmys #OrphanBlack #CloneClub,777726036951855104,0
27,,iBritsy,👏🏻 Well deserved 👍🏻 https://t.co/wCadCdO2eO,777726038394671104,0
28,,IsabelaGarnes,Terminando Dentro De Su Puchita https://t.co/4vaBItExI5 #Emmys #CerimoniaDeEncerramento #SegundaDetremuraSdv 9040,777726038960803841,0
29,,DCSSVT,YAAAAAAAASSSS!!!!!!!!!!! GIVE HER ALL THE AWARDS ALL OF THEM! https://t.co/2dV6FJH8oX,777726038528913408,1
30,,vvvrmooosh41,"lx8
#اروع_ما_تراه_عينك
#الله_لو_
#وزع_وظايف_للمغردين
#Emmys https://t.co/NOpFh0p9Nf",777726040231776258,0
31,,boverimara_,Son tan lindos ❤️ https://t.co/EhLpNKT8zl,777726042387644416,0
32,,marlonlalo,Nunca supe dónde pasaron los #Emmys,777726043255898112,0
33,,AurelianCretu,Woke up and found out that @tatianamaslany won an Emmy!! This made my year💃 #OrphanBlack #Emmys #CloneClub,777726043293646849,0
34,,MusicDivPro,So proud of her!!! https://t.co/aRejEo3sc0,777726043805265920,0
35,,jurandirfilho,Tamo de olho #MrRobot #Emmys https://t.co/y35VhwMaAu,777726045457936384,0
36,,haasjosephine84,"2ha
#اروع_ما_تراه_عينك
#الله_لو_
#وزع_وظايف_للمغردين
#Emmys https://t.co/hD5KebLrsM",777726047727017985,0
37,,MufsinM,Congrats to #MargoMartindale for winning an Emmy for @theamericansfx. Well deserved! #Emmys #theamericans #justified https://t.co/iuKkSdQPRk,777726047492112384,0
38,,Dayaneetf,Não creio que perdi 😥 https://t.co/xb1DgDQwYS,777726050612736000,1
39,,__CallMeDeezy,Contrast is key https://t.co/juOEWxrd0o,777726050432319492,0
40,,NecklacesFash,"InStyle: High-impact sparkle is trending at the #emmys: 
https://t.co/ZDJq7VUPXr",777726054928613376,0
