,screen_name,text,tweet_id,cluster_pred
0,Felicia_Says,#ThePeoplevOJSimpson cleaning up tonight! 😃 #Emmys,777684138807603200,1
1,nfiniteflo,OJ is killing them! #emmys,777684138149179392,1
2,4chpa,I so agree.  Fargo was riveting this season. https://t.co/qQsX9vHCRa,777684138300215301,1
3,awards_watch,Shoutout to the out lesbians winning Emmys tonight. Visibility and representation is important. #Emmys,777684138690170880,1
4,TimTeeman,"Dear #Emmys band, Do not play over what sounded like a lesbian emotionally thanking her wife. Thank you.",777684138321145856,0
5,TanInSeattle,"Seriously. Thought-provoking TV that benefits from the passage of time, frankly. #Emmys https://t.co/bFH0ipHXsU",777684138597822464,0
6,ScreenSaversID,"Outstanding Limited Series: The People v. OJ Simpson. #Emmys

As if there were any doubt :)) https://t.co/0PLPLl86Gb",777684137608028160,0
7,SueFeauto,"I think the #NutrishDog was dressed to impress at the #Emmys
https://t.co/vWdMktE7JH",777684138765594625,1
8,jamescstairs,preciso dizer que o johnnie eh o advogado mais foda da serie https://t.co/xcmX7zbxgC,777684138845466624,1
9,dananarepublic,"I didn't see Roots, but loved everything else in this category...only liked People Versus. I've known ask along I'm in the minority. #emmys",777684139071803392,1
10,HarrietTubelman,The People vs. O.J. Simpson is a hot series this year with 22 nominations. Wow! 😮 #Emmys,777684139201921024,1
11,narceruiz,Ya vi... El tren va en dirección a alabar a The People vs OJ Simpson. #Fargo es mucho mejor miniserie a mi gusto #Emmys,777684141328379904,1
12,thedanieb,@Peoplevsoj No Brainer!! The best!! That damn Ryan Murphy be killing it! 🙌🏿 #Emmys,777684141391409153,0
13,wherejonato,seria american crime story a nova game of thrones? #Emmys,777684135850704896,1
14,SoMais1Episodio,"Acho que agora a galera vai correr pra ver #AmericanCrimeStory  #ThePeoplevOJSimpson, hein? #Emmys",777684142016331777,1
15,tinkelwoman,"People vs OJ deserves all the #Emmys but man, Fargo S2 is some of the best tv I've ever seen. https://t.co/vtiO6X2Qso",777684140732841984,1
16,Angelayyyyyyy,Things that make you go hmmm..Does the orchestra select ahead of time who they are going to cut off? #HowRude #Emmys,777684142347608064,1
17,jenfrombk,Did Game of Thrones or anyone from the show win yet? #Emmys,777684142116986880,0
18,ManRepeller,Still not over @azizansari sitting on his mom's lap. #Emmys https://t.co/DKonF7Xa5o,777684141647233024,0
19,joymuwp,"american crime story foi muito boa de verdade, tá merecendo todos os emmys #Emmys",777684142720974848,1
20,ceciliapaterno_,#Emmys y ganó Moffaaaaaaaaaat,777684142414766080,1
21,tcoop625,I think the universe is telling me to watch The People vs OJ#Emmys,777684142712582144,1
22,ailumontes,Sarah Paulson se merece absolutamente todo #Emmys,777684143333371904,1
23,PolJSsnape,No conozco al 80% de los shows y los actores en los #emmys cómo se nota que ya no soy parte de este mundo.,777684145782726656,1
24,Crystolthepisto,They didn't have to cut Ryan's people. #Emmys,777684145887584257,1
25,JGrey6,Could cut out Kimmel and actually let the winners talk. #Emmys,777684145937846272,0
26,cturnip,"I think for the first time ever, FX is ahead of HBO #Emmys  https://t.co/8cfOx2BzL6",777684145573130240,0
27,xaSShe,I don't usually watch the #emmys but i love all the competition about the best wife tonight! That's the way it should be.,777684145879343104,1
28,tissueroll,😂😂😂😂😂😂 https://t.co/5XLz7UPCAY,777684145635864577,0
29,iiSamba,This combo... I can't #TinaFay and #AmyPoehler... I miss them hosting #Emmys 😂😂😂😂😂😂,777684146231599104,0
30,AlannaStreams,@eXtremyst_v1 https://t.co/KqyAPtEGrE,777684146218897409,0
