,geo,screen_name,text,tweet_id,cluster_pred
0,,Theprepguy,.@ImAngelaBassett looks incredible at the #Emmys in this flowy yellow gown! #AngelaBassett #AmericanHorrorStory https://t.co/nd0vadDIZo,777731355375460352,2
1,,Klipto,#Pooping #EMMYS https://t.co/l06T2kyfwk,777731356335960064,3
2,,IamTundde,"Dis is amazing Television, I hope #PowerTV gets the nod for an #Emmys next year",777731357929865216,3
3,,StupidBoomers,RACIST Democrats wanted to STEAL Black Vote FOR 200 yrs-They've seen the LIE in Only 50 Yrs https://t.co/a7RoZMuinS https://t.co/qpv5tmDFV7,777731357841600512,2
4,,inusanewscom,"(Sun Sentinel) #Emmys 2016: '#Veep,' 'Game of Thrones' take top awards : Update: ""Game of.. https://t.co/Ib27LtDSr9 https://t.co/g10zln94vu",777731361989758977,2
5,,Carlus_N,"Sarah Palson  é  muito rainha ! 
#Emmys",777731364179312640,2
6,,FashionInspire3,InStyle: Recreate KerryWashington's fierce #Emmys hair do: https://t.co/3LRQprk2yK,777731365844516864,2
7,,DiDollaa,@KingZeus36 are you proud https://t.co/ngFAcSYjz9,777731366272110592,3
8,,_alanigabrielle,@HEYIMRAPH I'm one lucky girl 😉😂 https://t.co/Ooi2epxIIN,777731367127965697,3
9,,victormoreno90,Normal. https://t.co/nCY222luDb,777731371880026112,2
10,,iramos9,My Baes 😍😍😍 https://t.co/7YYG7x8oEl,777731374585225216,2
11,,champlinden,@dellmhamilton Not cool that 2016 #Emmys In Memoriam tribute didn't include @Corey_Feldman's career that died last week on @TheTodayShow,777731379396128768,3
12,,marcelanatra,"Além de ter um talento que nem dá pra dimensionar, ela ainda fala alemão e francês. Que mulher! 👏🏼 https://t.co/yzZ5HIJWke",777731379559800833,2
13,,avnan4_,الطعميه 😂😂😂 https://t.co/0eT5RdolG1,777731379731857408,3
14,,amandaWUT,oh my god. this is so important. tears are on my face. I'm so proud of this incredible Egyptian man.  https://t.co/AwkY9hORUX,777731381971550208,3
15,,jr_silvio,Em que temporada tá Mr. Robot? Tô pensando em começar a assistir se não tiver muito avançada #Emmys,777731384513290240,2
16,,SLCPRLady,Hip hip hooray! Love this show. Well done! https://t.co/F0kq9rLeVz,777731385352085504,3
17,,inusanewscom,(Mashable) '#Veep' wins best comedy series at #Emmys for second year in a row : NEW YORK.. https://t.co/d7DIdAD7Vd https://t.co/rKSezTdIjY,777731385159061505,2
18,,Ros_s97,honestly bout to cry i love this woman she's so inspirational&amp; is TAKIN GOVER this year proved it @MsSarahPaulson 💕 https://t.co/OilX6rTRIH,777731386555990016,3
19,,moment_simplyis,#GameOfThrones is a surefire winner for ‘Outstanding Drama Series’ at the 2016 #Emmys. Place your vote with @OSN. https://t.co/Eqhdd1IpJA,777731386912432128,2
20,,YumeHasu,BEST NIGHT EVER &lt;3 Everybody do the #CloneClub DANCE for @tatianamaslany! #OrphanBlack #Emmys https://t.co/iGrstPlgfk,777731390179799040,3
21,,WildTheme,@mercedesmason @AMC_TV #Emmys after party at @BOASteakhouse https://t.co/LySAOgAVZJ,777731390964113409,3
22,,sahar_manaf,"السكوت عن جرائم السعودية في اليمن
#VidalConSG
#EVDLV
#AnittaNoMultishow
#ThatsMyGirlTODAY
#Emmys
#الجبير_يلجم_ظريف https://t.co/tEkBmjEjmS",777731392826376192,2
23,,rtinewsonline,"#उरी अटैकः पाकिस्तान का लश्कर जिम्मेदार, हिल गया हिन्दुस्तान
https://t.co/nuXBXfCqBw #Emmys #UriAttacks #Porsche #3Pakistani #NewJersey #rti",777731393606463488,3
24,,zhangjocelyn97,"7cx
#اروع_ما_تراه_عينك
#الله_لو_
#وزع_وظايف_للمغردين
#Emmys https://t.co/I5wUCq4qkZ",777731393510109184,0
25,,shahjanaz,Fab look from the most gorgeous looking couple presenting at the Emmys. https://t.co/wjzXMuQUNc,777731395892355072,3
26,,ashiq302010,"202
#اروع_ما_تراه_عينك
#الله_لو_
#وزع_وظايف_للمغردين
#Emmys https://t.co/VSnzkyy9Aw",777731396253212677,0
27,,ashiq302010,"68s
#اروع_ما_تراه_عينك
#الله_لو_
#وزع_وظايف_للمغردين
#Emmys https://t.co/gUpmeQwzYi",777731397754744832,0
28,,todgecrain,enews: Maggie Smith took home the trophy for Best Supporting Actresses in a Drama Series at the #Emmys...or did she? …,777731400208379904,3
29,,yukoxmj,wwwww https://t.co/aoZPNR6Xmv,777731400485081088,2
30,,A_Roqky,😕 https://t.co/vfke9sUuQK,777731400493662208,2
31,,Fam4Fun,"THANK YOU @alison__wright
for your Awesome Instagram 
#TheAmericans
""Reunion"" pic!
That's how you Rock The #Emmys! https://t.co/P4XLxIECD9",777731400816467969,2
32,,emmaxargent,FUCK YALL I THINK RAMI MALEK IS THE FIRST ARAB TO WIN AN EMMY #Emmys,777731404251541504,2
33,,Uhnkle,"Lord, Jesus, Joel looks so hot. 😩😩😩😩😩 https://t.co/x5ULQKFFuU",777731404549545984,2
34,,simonemtorre,@Extravasate @mercurialbones y'all see this?! https://t.co/59ZXXGhMMw,777731404889227264,3
35,,hollywoodspin,"Kiefer got it right in the nominees roll, but not when he announced @tatianamaslany as the winner.
https://t.co/x1yiBEcm4Y",777731404322910208,2
36,,ashiq103321,"08u
#اروع_ما_تراه_عينك
#الله_لو_
#وزع_وظايف_للمغردين
#Emmys https://t.co/6fq3EcMS2l",777731405002530816,0
37,,theRealFlappyTr,#MasterChefMx #ThatsMyGirlTODAY #Emmys #AnittaNoMultishow #ゲーム中一回でも言った事のある台詞 #GBvsMIN https://t.co/yBzLlYM7NY,777731406139195396,2
38,,_thegoodonesgo,My new obsession 😍 https://t.co/cpGCXbvGCP,777731406424342528,2
39,,kdaugherty89,Love #SarahPaulson 🙌🏻 https://t.co/IR0iJp5E7X,777731407342739456,2
40,,ashiq103321,"4bd
#اروع_ما_تراه_عينك
#الله_لو_
#وزع_وظايف_للمغردين
#Emmys https://t.co/2hF1q8QjtI",777731407145734144,0
41,,7egzaawy,Hello friend 🚬😂❤ https://t.co/GmDM2PEZsp,777731411948216320,2
42,,snowstorm1944,"They are incapable of functioning in the real world, so they pretend it doesn't exist. https://t.co/ObOyn8bZsA",777731413525225473,2
43,,ashiq665544,"2sk
#اروع_ما_تراه_عينك
#الله_لو_
#وزع_وظايف_للمغردين
#Emmys https://t.co/RAvsC8SyDC",777731413252636672,0
44,,ashiq665544,"y76
#اروع_ما_تراه_عينك
#الله_لو_
#وزع_وظايف_للمغردين
#Emmys https://t.co/jKYFAghBXm",777731416163581952,0
