,screen_name,text,tweet_id,cluster_pred
0,IndieWire,Victory for Rami Malek! The #MrRobot breakout wins Best Drama Actor https://t.co/eNtNlPEeMC #Emmys https://t.co/aOcjESge9Y,777698819244982272,1
1,ElistaB,Where have you been @torikelly come back @twoup2down 👏👏👏👏🎤🎶🔥🔥🔥🔥 #Emmys https://t.co/sOMmmoRjjn,777698819681189888,1
2,yohkatheryn,RAMIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII SIIIIIIIII #emmys #rai4,777698820285161472,1
3,_Luxxxurious_,"😪RT @GMA: Rest in peace, Prince.

#Emmys https://t.co/ddbPFqLDuv",777698821627375616,1
4,yasmindzz,rami rami rami rami rami #emmys,777698821975502852,0
5,hericoptero,Deus https://t.co/EndsDrsrjN,777698821518266368,0
6,Alexanderch95,Este si o sí tiene que ser para Rami Malek -  Elliot Alderson #Emmys #EmmysPorWarner,777698822000631808,0
7,Social_M_Mkt,"#socialmedia

Legends RIP #Emmys 2016 https://t.co/VnGTSzZVWX

— Alicia Brando (hireseoexperts) September 19, 2016",777698821790982145,0
8,Katishcka,IM CRYING #Emmys,777698821920940032,0
9,DougieDangerous,I'm choosing to sit during the #Emmys,777698822176636929,0
10,DeeRodrgz,Is @kerrywashington being pregnant a #SpoilerAlert ?! #Scandal #Emmys https://t.co/WNr3Y8IivI,777698822239596545,0
11,thekrissychula,RAMI!!!!! #Emmys YES!!!,777698822495596544,0
12,woundedyoung,My heart is gonna explode😭 https://t.co/1K5bIl1L12,777698822428454912,1
13,MishonnAlexa,🙌 https://t.co/J5CSXTzAyq,777698822503837696,1
14,eslam_h,💗💗💗 https://t.co/JHeFEv5ta9,777698822331965440,1
15,tolkien_wars,IZ ENAFF #Emmys,777698822680113154,0
16,marcella_alves,Bora Rami #Emmys,777698822352953344,0
17,vicsbrave,Well done #GreaseLive #Emmys2016 https://t.co/cc1JhlNPbG,777698822453592064,1
18,IronicM0nster,Aeeeeeeeew Raaami 👏👏 #Emmys,777698822675959809,1
19,MSTheater,How adorable are the kids from @Stranger_Things? #emmys https://t.co/WElTloT1ZW,777698821677551616,0
20,taralovescats,YES RAMI!!!!!!!! #Emmys,777698823032365057,0
21,hannistein,Ma andate a cagare. #Emmys,777698823128903684,0
22,taylrn,MOM #allisonjanney #emmys,777698823455973380,0
23,BarrJessie,#allisonjanney adding to the year of the leg #Emmys,777698823988584452,0
24,jhulyns,Fe no pai https://t.co/6erOywB82u,777698823581958145,1
25,TVGuideMagazine,Lead Actor in a Drama Series goes to Rami Malek for #MrRobot!   #Emmys,777698824982790144,1
26,howllnd,RAMIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII #Emmys,777698825272197120,0
27,UnicornDeMilho,"VIVA O KEVIN SPACEY PRESIDENTE DOS EUA PARA SEMPRE
  #Emmys",777698825913991168,0
28,itsalexjackman,Lead Actor Drama // RAMI MALEKKKKKKKKKKKKKK! FUCK YEAH. #EMMYS,777698825662304257,1
29,MontM11,RAMIIIII SIIIII CARIIIIIÑO ❤❤❤ #Emmys,777698826455027712,1
30,SPSJaag,"I think the #NutrishDog was dressed to impress at the #Emmys
https://t.co/0FJx08Fxda",777698826169745408,1
31,al_merino,Llegar y besar el santo. Mejor actor Rami Malek. #MrRobot #Emmys https://t.co/WiHE1SiNB1,777698825741987840,1
32,jamiebgolden,Allison Janney brought her boyfriend to the #Emmys. He's 20 years younger than her. LONG LIVE THE QUEEN. https://t.co/XxZynuwmrs,777698825205055488,0
33,valsinh,"Team #KevinSpacey, definitivamente 💪🏼🙆🏻 #Emmys",777698826459250688,0
34,m1chaelsalvador,I would carry Kyle Chandlers baby to term. #Emmys,777698826706616320,0
35,Casheets,Rami Malek #Emmys @ItsRamiMalek ✨ https://t.co/npVYyvb5ah,777698823124586496,0
36,robertcyoung,Oh shitttttt! Congrats Rami! #Emmys,777698826974924800,0
37,ishaimaa7,معطينه اكبر من حجمه وشكرا💛 https://t.co/J3SteJkSbI,777698826719223808,0
38,artistsreward,Oh shit RAMI!!!! #Emmys,777698826899644416,0
39,twiladang,#RamiMalek 🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾 #Emmys,777698827461550080,0
40,milasilvafs,Fechando os olhos e fazendo barulhos estranhos pra não pegar spoiler de House of Cards #Emmys,777698827226800128,1
41,apxporseries,"E como todo mundo esperava (e torcia!), deu Rami Malek! #emmys https://t.co/sLL2BLGlKq",777698825716850688,1
42,travsassenach,RAMI #Emmys,777698827541352448,0
