,screen_name,text,tweet_id,cluster_pred
0,NoireCarrieB,One day @TheAmericansFX will win. 🙏 #Emmys,777715034331947008,0
1,HuffPostEnt,Tina Fey's face after that Bill Cosby joke at the #Emmys says it all https://t.co/YaJWm11HR6 https://t.co/rtL3YQhXAv,777715032733970432,1
2,BitterSweetJae,"Did not watch the #Emmys this year... completely been out of tv land for a while. need to reset, refocus and balance my creative vice",777715035816747008,0
3,DannyCinicic,Wow @IMKristenBell 's gown was stunning! #Emmys,777715038337568768,0
4,jessixahamby,Family 💞. https://t.co/sKcFIYjwIQ,777715038173945856,1
5,jillcompher,@jimmykimmel Loved you this evening! Ignore Time...the AP nailed it! https://t.co/nevhJujZyf,777715038459080704,1
6,nm93o,#Emmys أحلى شيء صار بالحفل👌🏻💗 https://t.co/5vOHwutn2U,777715038547304448,0
7,memeslovesgod,#Emmys so black.,777715041927884800,0
8,Cloud_3000,Jimmy Kimmel mi ricorda il figlio ciccio di Tom Hanks... o il nipote #Emmys,777715042628276225,1
9,cutebutllpsycho,💜 #Emmys https://t.co/0Og2SZRlNP,777715040065552384,1
10,HalfwayToHobo,"16. Anyway, my saccharine thoughts on @GameOfThrones' big #Emmys night. You can un-mute me now.",777715045312532481,0
11,joshbarajasFC,MATT OSWALT https://t.co/W80c5R491R,777715046109491200,1
12,Miracyviana,A melhor. https://t.co/fxqOqyO72W,777715047728570368,1
13,afambu_chiejine,Game of Thrones winning BIG at #Emmys,777715050605867008,1
14,toni_rachel55,This man is a God😍😍🔥🔥 https://t.co/wjIxNVAEQt,777715050358403072,1
15,nnaimar,I maintain this show coasted on its theme song. Not that I don't like it but it's a particularly solid theme song  https://t.co/TU6KPkHGDf,777715051494907905,1
16,arparetyma,Me pone nervioso la cara del de rulos perdón no lo puedo ver más. https://t.co/C6rlhU4Wem,777715051700584448,1
17,ranafonk,JAAAA https://t.co/dL0BRnAund,777715052111507457,1
18,golnaralgamar,بصراحة اكثر من يستحق جائزة الأيمي علا عبد الصبور وامها #Emmys https://t.co/zkXSt6em8L,777715051012689920,0
19,karendaniela,":3 más ri
Mira ese gif @Pampchiz https://t.co/6KEP7fFYxt",777715053722234880,1
20,_dorotheaa,Uuu Sarah Paulson teljesen megérdemelte 😍 #Emmys,777715054187835392,0
21,KittyFern,How many ways can I RT this? 💗 https://t.co/3yxqCBhgSf,777715055353790464,1
22,lilminiracer,Um...no one give that Emmy to Rachel Duncan https://t.co/ScTwWHjhzf,777715055315914752,1
23,urasiaboyTy,No show can beat the Game of Thrones .. 100% recommend to watch https://t.co/U5hL3oE1kS,777715056276418560,1
24,rodrigograum,Estou meio bolado por não assistir Game Of Thrones #Emmys,777715056972853248,1
25,Artist_Bdown,"Featuring the top new artists of 2016! Accepting submissions now!
Submit to https://t.co/EuX5SuuXsY
#music #musicians #talentpool #Emmys",777715057748680704,1
26,Claudia55384402,#Emmys #RedCarpet 🌟👗💄👑👏👏   #AlfombraRojaE @fabitaaraujo @Mariomariovidal @edgardo_iara @sercompany https://t.co/YpcGpA3KIe,777715057111232513,1
27,anthonymp81,@Brandonmaxwell I love how your designs are so unique and beautifully stood out at the #Emmys I knew your designs at first glance!,777715058843328512,0
28,Areopolis,Jimmy #Kimmel's #Emmys 2016 Monologue https://t.co/rvkt8LOnuY,777715059220967425,1
29,thejasminebrand,.@ReginaKing @CourtneyBVance @sterlingkb1  @KeeganMKey @JordanPeele Win #Emmys + Complete List of Winners! https://t.co/LLXrCU6tyl,777715059523018752,0
30,RebeccaDorfman,"These questions are so much better than ""what are you wearing?"" Period. https://t.co/KXWLi8RFkv",777715059946561536,1
31,kristinereese,"Thank you, awards show gods, for FINALLY recognizing the brilliant Tatiana Maslany #Emmys",777715060479184896,0
32,HulaZen,"#BringBernieBack
TELL DNC 202-863-8000
ONLY @BernieSanders BEATS TRUMP
#DNCleak #Emmys 
Hillary Clinton 4 Prison https://t.co/mwGlkrJki7",777715060311326720,1
33,staceysoleil,@411Voices @411_SocialGood THANK YOU for hosting such a fabulous event @DitmasLA #emmys https://t.co/uzrOhOy8ec,777715058121912320,1
34,pib_a,My favorite part of the #Emmys is the Stranger Things cast arriving in bicycles and I didnt even get to see it.,777715062354042881,0
35,TwitterMoments,Who was the most surprising #Emmys winner? https://t.co/q2yF6ybl8b,777715061741723648,0
36,rihannadramatic,Alison tava Linda https://t.co/QPFJGFvrYP,777715062794514432,1
37,yetundeomooba,Oooo this is that Diana Ross look!! 🔥🔥🔥 https://t.co/lajvjneJVW,777715063746625536,1
38,lizgarrett20,"I think the #NutrishCat rocked the red carpet at the #Emmys.
https://t.co/ZgsCglAp0K",777715065382277121,0
39,MsGraceyP,".@Variety Glad I didn’t waste the time! Except for #Veep, meh! https://t.co/aEP0LPKUGw",777715064795168768,1
40,goodnot_great,and now we're looking for an online source to watch the #Emmys #txstate #GameofThrones https://t.co/JxFv6q07MF,777715065210286081,1
41,NikkiCTV,She's so adorable. 😭 #WellDeserved https://t.co/jFOOxsF6a0,777715069081747456,1
42,T_BAX,That's like ZQuil passing Ambien in my book. https://t.co/UW6bPcl01n,777715069094330368,0
43,RoinyEdFC,"Julia Louis-Dreyfus es tremenda actriz, muy merecido ese premio #Emmys",777715069455110144,0
44,its_riribitch,"omg #BetterCallSaul  saying ""i'm up"" to the camera so theatrical and ballsy i'm 💀💀 https://t.co/IRhYEr86Kh",777715068872060929,1
45,bigboyindiego,#ClintonsMemory #clintonshealth #trumptrain #trump2016 #hillaryforprison 2016 #Emmys #GameofThrones #trump #trending https://t.co/QXbozNJecj,777715070826455040,1
46,jordan_mears,"Excited, but extremely sad. Man... https://t.co/Wc33gkVihd",777715073930276864,1
47,YandieNcube,Taraji is like the best black girl cheerleader ever!!!! ❤❤❤ https://t.co/FOTT0GybFI,777715075058499584,0
48,MaxTerror_,No hay comparación Dani 😉 https://t.co/vqVMtr62m0,777715075217891329,1
49,DareeDeviI,MAMBA KNOWS https://t.co/DrQr7UTu0x,777715075234889728,0
50,Charrrlaynaaa,Idol. https://t.co/AXz9LpTEiA,777715076799225857,1
51,Lil_Conqueror,These three sitting together gives me life. (Did I use that phrase right?) #Emmys https://t.co/clcUEstvXN,777715076090437632,1
52,stephopitz,.@GoldJenna makes *the cut* with her #Emmys observations. Finally. https://t.co/SDXZE8BwyK @TheCut,777715076845473793,1
53,sepinwall,"Had to make room for noted TV veterans like Merle Haggard, Glenn Frey, Muhammad Ali, Alan Rickman, and Prince. https://t.co/eyDzJ3GqsV",777715076690169856,0
54,Mij_Afc,رامممممممي فاكيييينننننج ماللك وربي يستاااهل https://t.co/9ms6h7reH0,777715076853800961,1
55,AnjntCapistrano,MIC DROP https://t.co/gF6TQ8sApm,777715080796352512,1
56,EdishaBrown,The only reason I am scrolling these tweets is to see if Kerry Washington finally won anything. That's it. #Emmys,777715080586756096,0
57,BarleyFields1,I think the #NutrishDog was dressed to impress at the #Emmys https://t.co/E5rfqzYy38,777715080737660929,0
58,jennaisone,@SillySpooncer she got your @ wrong but you should still see it! https://t.co/CcX9UToBqZ,777715082885148672,1
59,beacrvg,"Eu não sei quem eu vejo quando olho pra ela, é incrível https://t.co/WdRHwClBjI",777715085309579265,1
60,benfoldslaundry,I think the #NutrishCat rocked the red carpet at the #Emmys. https://t.co/JAmMVpvqGy,777715086295179264,0
61,DeniltonGama,TATIANA MASLANY DONA DA POHA TODA LEVOU O EMMY SIM E VAI LEVAR MAIS!! :3 #Emmys,777715086492176384,1
62,onlyseeyou,#CloneClub 💪🙌 https://t.co/G3kuRImfp1,777715087733821440,0
63,LeonanCaleb,A única coisa que salvou esse #Emmys foi a vitória da Tatiana Maslany. 👏🏻👏🏻👏🏻 #OrphanBlack,777715087947755520,0
64,CamilaBeltrao,So happy for battle of bastards winning tonight!! #Emmys #GameofThrones,777715087666769920,1
65,geauxcrimson,Probably because it wasn’t that good https://t.co/fGpgZCNgAS,777715088006447105,1
66,williampriante,Mel dels you know nothing https://t.co/EuGQbqro68,777715089013149698,1
67,alma_henry,How did @KevinSpacey not win with HOC? #brilliance #Emmys,777715088803237890,0
68,kwinlistner,Serious ? https://t.co/UV1CugRAy3,777715088794853376,1
69,Gabiiis_lopes,"tão feliz q a Tat ganhou, mas ano que vem é a ultima temporada... já to chorando #Emmys",777715089495523328,1
70,kenan14,'...but nothing on the book you've been waiting for.' https://t.co/iMZG7yeHUm,777715089541505028,1
71,ADPinlac,"""Emijo"" can I kms https://t.co/RP7TggGK2o",777715090040561664,1
72,ratedxiat,"Awww. Grats, babe!! https://t.co/1xS1zwi6PC",777715089868660736,1
73,alma_henry,How did @KevinSpacey not win with HOC? #brilliance #Emmys,777715088803237890,0
74,oan_max_ik,METAFISICA DO VENTO: GOD - TRIED. CONVICTED. GUILLOTINED. https://t.co/yQVpVUgMQg #Emmys Nietzsche Sartre Karl Marx https://t.co/OTf4XQrYoM,777715089998770176,1
75,Freakinbuttons,So happy that @GameOfThrones &amp; @tatianamaslany both won at the #Emmys tonight,777715091680612353,0
76,kryspia,"Can't wait for GoT S7! (Btw, Iwan and Kit look so tiny!) #Emmys https://t.co/uzt9VmLwDt",777715092003647489,0
77,Berita1987,"Le salieron los dientes a Dustin. (?) 😔
https://t.co/J3UDF43vlW",777715092137861120,1
78,chieftomes,Khaleesi should let her kids handle it..🐲🐉 https://t.co/IIbr48cMLz,777715092842541056,1
79,lubitchh,"eu não assisti um pingo do #Emmys , me sentindo uma moradora das cavernas :(",777715093748518913,1
80,CosmoMiddleEast,@priyankachopra = 💃🏽💃🏽💃🏽 #Emmys https://t.co/5V7zc2JSbV,777715092548907008,0
81,Trevornoah,.@jimmykimmel killed it at the #Emmys 🙌🏽🙌🏽🙌🏽 such a fun show. Congrats to Oliver and Key&amp;Peele my fav shows.,777715093425496064,0
82,terceraviamx,Este libro es recomendado para comprender la era del #PeakTV https://t.co/36RKQgTnfS #Emmys,777715094075518981,1
83,rathtars,love u baby!!!!! https://t.co/Y56XAFOxuf,777715094222319616,0
84,moviefone,Flip through the red carpet looks from the 2016 #Emmys: https://t.co/DVDPg9fxKz https://t.co/oHzVfVIEb2,777715093421240320,0
85,Carlichacha,Mejor guión en drama: Game of Thrones por Battle of Bastards #emmys  https://t.co/RuiAxT4v5N https://t.co/u4I6SJJpJl,777715093463334912,1
86,hshtgtsg,"معلم، معلمة؟ حتما ستحتاجها: 
 https://t.co/RE0S7fyMId

#اروع_ما_تراه_عينك
#متصدر_لاني_اتحادي
#Emmys
#الله_لو_
#وزع_وظايف_للمغردين
R365",777715096294420480,0
87,raa_ha,That dress !!!✨ https://t.co/xLx4nbnRkN,777715097275887617,1
88,_HudaQueen,"ياعمرررري احلى وجه اصبح عليه 😍😍😭😭😭 #Emmys ,#PriyankaChopra https://t.co/cepN24VtbF",777715096076378113,0
