,geo,screen_name,text,tweet_id,cluster_pred
0,,Profissao_Mae,ahahahahaha https://t.co/0zIfAnLFQt,778346631783714816,1
1,,_emjvllrcn,Feels https://t.co/gGdTsFqWOo,778346632496635904,0
2,,Libby_Lips,Me heart💔💔💔 https://t.co/52kMAhBkgS,778346633142632448,0
3,,heyitsmeherecm,#Brangelina Decora tu cuarto con un Columpio 😍 Es muy FÁCIL Y BARATO de hacer 😉👌 https://t.co/aIvvtwjB63 ✌,778346635168407552,2
4,,PrincessC_O,Was thinking about that though https://t.co/mCzPgU3ALw,778346636284137473,0
5,,chrisocratesx,@jillisamazing @_lauurenn  https://t.co/GPFBqfwSHD,778346637450211329,0
6,,peeco19,I'm genuinely shocked by #brangelina divorcing.They seemed so perfect together 😯 https://t.co/v6qd9bTsi2,778346638008000512,1
7,,qxqei,"GET MORE 86 FOLLOWERS➜https://t.co/1eEBA51kW1
#hntm
#knvbbeker
#Brangelina
Glazen Koets
#debalie
Noppert
#Belastingplan
#biweek",778346642353233920,1
8,,disagioagogo,Probabilmente sarò l'unica persona al mondo a cui i #Brangelina stavano sul culo!! Io ho sempre tifato per la Aniston,778346644760829952,1
9,,Robderbs,Why is Angelina surprised? Isn't that how Brad ended up with her? #Brangelina,778346646061010944,1
10,,rafailgorshkov1,"180
#الليدي_امونه_200k_نبض
#مواطن_يقتل_شقيقته_ووالدته
#Brangelina https://t.co/ufur0ZIoim",778346645385871364,0
11,,beeforcow,"I voted for Shawna Lenee. Vote for your favorite model at https://t.co/hXenW1IHrH via @shawnaleneeshow @YouKandycom

The #Brangelina of sex!",778346646367248385,1
12,,MariamPuido,Cómo me cagó el martes esta noticia! https://t.co/oPTghXuEPC,778346647231299584,0
13,,SamyEnLaWeb,"GET 75 FOLLOWERS EVERYHOUR➜https://t.co/3nXt262dRD
#kanniewaarzijn
Nieuwsuur
David Luiz
#Brangelina
#FreeGilinsky
#heegra
#debalie
Valencia",778346648351100928,0
14,,amylissettebell,take comfort in knowing that even Brad Pitt can be dumped. #byeboi #brangelina,778346648543952896,1
15,,BobbyMageroski,We feel your pain ..... https://t.co/IXtcENymRO,778346648795656192,0
16,,_pilarcervan,Forever alone 😊😀 https://t.co/S34dbZhNgv,778346656811155456,0
17,,Kek_Magician,"What could POSSIBLY make me happier than a 3D dancing PEPE explaining the latest Hillary Scandal?! #Brangelina 
https://t.co/5hHtpJqHem",778346660757770240,0
18,,FionaDillonHL,😂😂 https://t.co/EblvG3fKaS,778346661319966720,0
19,,heyitsmeherecm,#Brangelina Decora tu cuarto con un Columpio 😍 Es muy FÁCIL Y BARATO de hacer 😉👌 https://t.co/aIvvtwjB63 🤘,778346662280388609,2
20,,DeeBaZzZz,يا تري معاها فلوس تصرف عليهم ولا هتنزل تشحت بيهم عند ميدان العتبه بتاع امريكا🤔 https://t.co/KYPxD6p5BC,778346662314053632,0
21,,theRealFlappyTr,#Limite2GH17 #NationalTreasure #ErdoganVoiceofTheOppressed #Brangelina #حاجه_مصبرتك_عالدوام #FreeGilinsky https://t.co/r4sjmSPrbe,778346663618510848,0
22,,bigtymer32,why is anyone shocked ??? #Brangelina,778346665774190592,1
23,,aitbrahim01,Jennifer Aniston Memes Explode In Response To Brangelina Split: #Brangelina may be the top trending hashtag T... https://t.co/I0vZGzP3HU,778346666231418880,1
24,,pcNielsen,"When people cite ""irreconcilable differences,"" did they really think they were marrying themselves in the first place? #Brangelina",778346665417637889,1
25,,IMAGINEbyAnesi,"Bye, bye, #Brangelina. Hola, nuevo feed de #Instagram 😍 https://t.co/PWiw10VWwq https://t.co/aMBrPpIEQP",778346666697121792,0
26,,ComicZulia,In Memorian: 󾬎 󾍅 #Brangelina,778346668613828608,1
