,screen_name,text,tweet_id,cluster_pred
0,aurabellsk,Par contre laissez Jennifer Aniston hors champs merci bien #Brangelina,778343702070718465,1
1,revivesariana,omg im so sad https://t.co/G5Di5TBVmt,778343707967827968,4
2,DEATHSTARE70,Some facts about #BradPitt and #AngelinaJolie &amp; their long relationship  https://t.co/VZxFNjUOFg via @EW #Brangelina,778343713063841792,5
3,heyitsmeherecm,#Brangelina Pon un Columpio en tu cuarto 😍 Es muy fácil y barato de hacer 😉👌 https://t.co/aIvvtwjB63 🤔,778343713785294848,3
4,someylibya,هواي :( 💔  https://t.co/0DXKI6idfR,778343713592475648,4
5,dianacrazymofa,Mientras tanto Jennifer Anniston #Brangelina https://t.co/bpOMNCv2DV,778343714842259456,1
6,MsSantanaLopez_,this was my face for 5minutes straight when i heard about #brangelina 😳😳😳😳,778343715207282688,1
7,Ague_21,😢😢😢😢😢😢 https://t.co/08FgCuvpYe,778343716880805888,4
8,MiGbebe,@enews omg! I hoped they'll be together forever! #brangelina,778343717237317632,1
9,StayFlyKim,These last two media distractions for the death of Black folk have been really good! TSwift lies and the death of #Brangelina. Kudos media!,778343719082815489,1
10,MindStayChillin,I lost home in love 💔  #Brangelina,778343722618589184,5
11,Kostas_Ratt,Χώρισε η Αντζελίνα Τζολί τον Μπραντ Πιτ. Ε και; Ο Τολης κι η Γκερέκου να ναι αυτοκολλητοι και όλοι οι άλλοι να πάνε να αγαπηθούν #Brangelina,778343724359229449,1
12,Breanda_Newell,Coincidence? #Brangelina https://t.co/6M2bEGUHAb,778343722777915392,4
13,SieBethV,"""If he'll cheat with you, he'll cheat on you."" #Brangelina https://t.co/cVGM9RBgz6",778343726007611392,4
14,PGiantB,Any confirmation Taylor Swift and Brad are an item yet? 🐍 #Brangelina,778343727014174720,1
15,nicoleabel43,"#brangelina ""So it speaks, but does it dance?""
Mr. &amp; Mrs. Smith -Mondo Bongo &amp; Dance Scene https://t.co/zowfUK4UKf via @YouTube",778343730130538496,5
16,grillochan,Mi rinchiudo in uno stanzino ed esco solo quando tutti avranno dimenticato questa gran rottura di palle del break up dei #Brangelina,778343732068352000,1
17,maaaryyy89,A los que os alegráis del divorcio os deseo lo mismo !!! 😒 #brangelina,778343732085129218,1
18,sofiemarkus,It all started over a fight about who wears this hairstyle most beautifully https://t.co/ndWKvmFIO9,778343734526095360,1
