,screen_name,text,tweet_id,cluster_pred
0,heyitsmeherecm,#Brangelina Decora tu cuarto con un Columpio 😍 Es muy FÁCIL Y BARATO de hacer 😉👌 https://t.co/aIvvtwjB63 ^,778345163659677696,1
1,lonelyhornyboy,"#Brangelina nga naghihiwalay, kayo pa kaya. Wait ka lang 💔😂",778345166927126528,0
2,moeknuprawk,Woke up with this very sad and bad news 😭😭😭😭😭😭 https://t.co/M36KyLbuKp,778345166771847168,0
3,118_ben,BREXPITT let's hope it doesn't last as long as BREXIT talk  #Brangelina,778345168336396288,0
4,LaCredentino,Ho smesso di credere nell'amore al divorzio dei miei genitori menomale che a voi destabilizza la rottura di #Brangelina,778345171033391104,0
5,wafa_m23h,"When he goes woman's beauty goes lover🙃💔
#brangelina 
#Brangelina",778345171952013312,0
6,SamyStyles7,No perodo creerlo! Ahora quien me va a adoptar! #Brangelina https://t.co/OHitNW65Vs,778345172614590465,0
7,jassyyyy,😂😂😂 that's wild.. https://t.co/xC3sznJdsW,778345173679874048,0
8,rerolenriquez,Only an idiot would cheat on Angelina Jolie. #Brangelina,778345174220967936,0
9,miraclecathy,Brangelina are getting a divorce. This'll so sad. Why the hell u getting a divorce Brad fuckin Pitt?!! #Brangelina #BradPitt #AngelinaJolie,778345174283935744,0
10,KatyPaavel,Love isn't real https://t.co/E3WupR2r5B,778345175340974082,0
11,1BellaFalcon,I second that... https://t.co/CMsShwTVh8,778345175814926336,0
12,cindybindyZA,"Some of us are able to do this. Calm the fuck down. Also, it's frikkin #Brangelina https://t.co/cI0QIAsc6G",778345176678957056,0
13,MissEmilyBieber,Jen finally found someone for herself and then #Brangelina divorces 😊💕💕 https://t.co/zMmQJhnGkU,778345180894081024,0
14,Meibelyn,@mblanco78 jajajajajajajajajajaja 😂😂😂 https://t.co/E7Y3Zz6vyM,778345180361555968,0
15,FigueroItzell,Nooooo 😭😭 https://t.co/MHFXVfiQfs,778345182018146307,0
16,brunoissolost,"little monsters be like: #brangelina was a PERFECT ILLUSION 
buy @ladygaga 's new single on iTunes",778345183289155586,0
17,Alessa_DL,Se acabó el #Brangelina. Me quedé con las ganas de que me adoptaran. 😭 Quizá Brad Pitt y Marion Cotillard se animen y me adopten.,778345184379547649,0
18,heyitsmeherecm,#Brangelina Decora tu cuarto con un Columpio 😍 Es muy FÁCIL Y BARATO de hacer 😉👌 https://t.co/aIvvtwjB63 →,778345187709902848,1
19,Hover_Bored,Damn it's way more cold-blooded that Angelina's camp said it wasn't an affair &amp; only because Brad was a shitty dad   #Brangelina,778345188687216640,0
20,MindStayChillin,I lost hope in love💔 #Brangelina,778345189123448836,0
21,TheNolaGirl,"It's everywhere, no one has missed it https://t.co/hRz0a0vKyX",778345192990597120,0
22,kiaraahh,I can't believe #Brangelina are over. Does love even exist anymore 😭😭😭😰😰😰😪😪😪😪🙁😪🙁🙁🙁,778345192864686080,0
23,SoyAlexZero,#Brangelina? Ahora es #Brattillard,778345192877273088,0
24,thesteamMXpost,UPDATED: #Brangelina reduced to component parts as #AngelinaJolie divorces #BradPitt @qz #Hollywood #entertainment https://t.co/WnJyJYrMvc,778345195494662144,0
25,JessieMay118,#brangelina 😰 https://t.co/FbkerIAa1t,778345195582660608,0
26,sarzzjarrett,"if brad and Angelina can't make it, no one can #Brangelina",778345200871616512,0
27,pwnedhurley,NOOON #BRANGELINA 😱💔,778345201643425792,0
28,frankiebarnes_,"If #Brangelina can't make it, is there any hope for me?🤔😭",778345202096476161,0
29,isa_selles,Não posso acreditar que #brangelina estão se divorciando ! 💔,778345204092899329,0
30,mnievesvas,"TO LEARN GERMAN II !
https://t.co/IGBE0a44jk
#NationalTreasure
#Brangelina
#EFLCup
#diysos
#AskCarswell",778345204579459072,0
31,betterjobsearch,Now that #Brangelina is over we can get back to playing #PokemonGo! https://t.co/tejCA2pZKs https://t.co/mQJ0pUulwc,778345208320659456,0
