,screen_name,text,tweet_id,cluster_pred
0,FashStreetStyle,ThePlatformYT: When you realize love is dead 💔 #Brangelina https://t.co/xHtlXca7qt,778345681312374784,1
1,paynewoIves,i'm so sad they were literally my future relationship goal in life what am i going to do now #Brangelina,778345681589272576,0
2,Houdaleehao,#Brangelina no more,778345682080063489,0
3,GossipCop,"If SOMEHOW You Missed... Angelina Jolie Divorcing Brad Pitt https://t.co/wwJlSWfs50

#Brangelexit #Brangelina #brangelinadivorce",778345681899646976,1
4,WillowTerris,What I mainly see on the #Brangelina tag https://t.co/Yy6DLEJ4NQ,778345683128549376,1
5,elvis_gituku,@VaniFoxOfficial https://t.co/Vfk4Bcc7po,778345683376082946,0
6,fiocanisa,Mejor vídeo del año 😂😂😂👇🏼 https://t.co/QsdnjpgwnB,778345684143595520,1
7,DavidMerlez,@Ignacia_Actriz @PatoBauerle @LosSinAnillo  The game is over https://t.co/Sqk9nRM78V,778345686962204672,1
8,miraclecathy,Brangelina are getting a divorce. This' so sad. Why the hell u getting a divorce Brad fuckin Pitt?!! #Brangelina #BradPitt #AngelinaJolie,778345688140611585,0
9,aishagacutan,Whaaaatttt ☹️ https://t.co/YPHOf0Umol,778345688467857408,1
10,jonalyncelesti1,Walang forever 😒😒 #Brangelina 💔,778345690485264384,0
11,DenaDonsProduct,@DenaDonsRadio #141 is available @ https://t.co/mKsZKns2QF #SEANRAW #BIGO #AC #RONDOGG #BLACKWEST #BIANCABONNIE  #Brangelina,778345689667538944,0
12,Nanoliciousss,Facts 😭😭😭 https://t.co/dOJtxucg7M,778345691181555712,1
13,DonnieDelano,R.I.P. #Brangelina ....... I hope they can reconcile and make a Mr &amp; Mrs Smith sequel #RIPBrangelina https://t.co/itMLvJMW3e,778345690439282688,0
14,ARAGlegal,Think like a celebrity and take four important steps if you are considering a divorce. #Brangelina… https://t.co/BiWxqtPkWA,778345695811993601,1
15,PinkMoonPearls,"Found out #Brangelina, #BradPitt &amp; #AngelinaJolie @re splitting up 😕 #newitwouldnotlastforbrangelina 😒
🌹💃",778345697686892544,0
16,friedensstaub,In der Zwischenzeit ...  #Brangelina https://t.co/T7r06xgkN0,778345697758371840,0
17,Empoleon_TARDIS,#brangelina #Brangelexit accurate pic of what Jennifer Aniston is doing right now: https://t.co/At0r1Nboav,778345700455227392,1
18,iStylesTattoos,"To me, Brad and Angelina were one of those couples who were just always meant to be. This breaks my heart.  #Brangelina",778345701369610240,1
19,nicolaspascal,Jetzt haben die #Brangelina doch so einen guten Rosé gemacht. Wird das jetzt alles über den Haufen geworfen? #Miraval  #Rosé,778345704737632256,0
20,TiffaniCaralis,My thoughts exactly when I saw this trending. https://t.co/UDTNsVYAkx,778345705970597888,0
21,darbi501,Literally giving up all hope. #Brangelina,778345708944367616,0
22,AstridRory,Jolie files for divorce from Pitt 'for health of the family'  https://t.co/iKHZA5Xlez #Brangelina,778345710899044352,1
23,MireyaVillareal,Qué bonito es el Karma 😂😂 XD  #Brangelina,778345711586807808,0
24,heyitsmeherecm,#Brangelina Decora tu cuarto con un Columpio 😍 Es muy FÁCIL Y BARATO de hacer 😉👌 https://t.co/aIvvtwjB63 😄,778345712769568769,1
25,DenaDonsProduct,@DenaDonsRadio #142 is available @  https://t.co/TNXf7obXHq #YUNGDRED #KINGPIFF #210WEST #RIEFGUNNA #MARIAHLYNN #AC  #Brangelina,778345712408989696,0
26,Denlesks,(TMZ EXCLUSIVE) Last photo of Brad &amp; Angelina together this morning #Brangelina https://t.co/y15VEG1ahW,778345712824164353,1
27,beatricezuin,"#Brangelina? Bah.
I miei quando si sono sposati, hanno fatto scommesse su quanto sarebbe durato. Quest'anno Nozze di Perla, non dico altro.",778345714413887488,0
28,xelepx,Hahahahahah https://t.co/gghOEQ23BN,778345715013718019,1
29,cbiancajane_,no way 💔 https://t.co/AxIfFfY9zl,778345716334723072,1
30,alyssawool,@nathandsizemore I needed this perfect love story today in the wake of the #Brangelina split. Thank you,778345716527738880,1
31,giveoutmore,#Brangelina  Strange how the woman always gets the blame!,778345718809436160,0
32,DaffyDano,"Not to fret, Brad. There's plenty of fish in the sea. @absrdNEWS #Brangelina https://t.co/cwKneavFmc",778345718297878528,0
33,elvis_gituku,@ar_myshop https://t.co/Vfk4Bcc7po,778345719753220100,0
34,Antuaaans_,Me acabo de enterar de lo de #Brangelina y me he quedado así: https://t.co/KYfaWQ1ELn,778345720323670016,1
35,Gisela_Roma,"Entrar a twitter y de lo primero que te enteras es de #Brangelina ya no más, duele.
Carajo! Please... https://t.co/oob2CcL9vk",778345720629764096,1
36,FlappingTrump,#Limite2GH17 #FreeGilinsky #Brangelina #ErdoganVoiceofTheOppressed #حاجه_مصبرتك_عالدوام #topmodel https://t.co/zpSxT5ueQe,778345722257281024,1
37,thetkizzee,You will not bring my bae Marion into this #Brangelina mess https://t.co/4oakrkdN5k,778345723658055681,0
38,eye95,"@GovGaryJohnson's original reaction?

What's Brangelina?

@EvanMcMullin's?

This is not a presidential election iss… https://t.co/pXthlqpVBB",778345725440778241,0
39,ArenasGaly,True love❣ https://t.co/WwZ1TjHkLr,778345726610804736,1
40,Croquisero,Al mundo le importa más la situación de #Brangelina que la guerra en #Siria https://t.co/sV4wzKRLdi,778345727063760897,1
41,itsmefgmae,dli man siguro ang  #Brangelina sukatan nga nay forever. naa man kanya2ng story ayw mo pag ingon wala nay hope pra sa ato tungod la nay sila,778345731673366528,0
42,educatedmummy,How is it that we live in a world where celebrity divorces make news headlines? Give your heads a shake people! #brangelina #NotNews #ffs,778345731929300993,0
43,fourcheeze,Just in case anyone wonders what other news is going on that's less important than #Brangelina there's always this https://t.co/z24KlqE6pJ,778345731753148416,0
44,cheezyhes,everyone thought they would last tho BUT WHYYYYYY https://t.co/2gzMXFcGy9,778345733527261184,1
45,CamilaMontao16,Lloro cloro https://t.co/b8dHOyioSE,778345733527375872,1
46,johannamayblack,Headline of the year: https://t.co/mSydbvqZvB,778345734026334208,1
47,DenaDonsProduct,@DenaDonsRadio #143 is available @ https://t.co/CPwglboPGL #MONEYTEAM #SUPAH #BIGGBLEU #DCARTER #SINMAFIA #STUNNADRE  #Brangelina,778345734345293825,1
48,llaanjh,bye #brangelina,778345736526237696,0
49,KaustavR,The hashtag #Brangelina has been mentioned 720 per minute... that's three times as much as the #UNGA United Nations General Assembly.,778345737604083712,1
50,heyitsmeherecm,#Brangelina Decora tu cuarto con un Columpio 😍 Es muy FÁCIL Y BARATO de hacer 😉👌 https://t.co/aIvvtwjB63 😆,778345738581323776,1
51,Florchii09,Hasta los Famoso están sufriendo por #Brangelina,778345740225708032,0
52,twitte_r1000,aqui el pendejo es Brad no es del club Oscar ya hasta Leo se ganó uno y no duden q se lo den prox a Jennifer Aniston #OkNot 😂😂 #Brangelina,778345741509009408,1
53,IreTorrecilla19,Ya no creo en el amor 💔 https://t.co/pHjjEwk6wm,778345743090352128,1
54,voguesabrinas,i cant believe true love isnt real #Brangelina,778345745938198528,1
55,female_books,"""After 11 years, #Brangelina calls it quits"" I need a moment to appreciate this 😭 https://t.co/oQS3aRt2Yh",778345748836524032,1
56,eleanor_ek,@SophieBroughton https://t.co/kYrARjJox2,778345749746704384,1
57,SarahLastname1,"Real talk though, even if I didn't like #Brangelina, I'm sad that a couple with 6 kids is getting divorced. But I love the memes too much...",778345751956946944,1
58,iStylesTattoos,#Brangelina was my otp 😭,778345752884019201,0
59,mihailovenei95,"e2r
#فهد_بن_خالد
#Brangelina
#الاهلي_يستنجد_بالحكم_المحلي https://t.co/8mAhvAk2bD",778345751915163648,0
60,DenaDonsProduct,@DenaDonsRadio #144 is available @ https://t.co/Svm8DfMqtb #TROPBLANCO #MODDAGOD #RAPARKS #POETIKGENIUS #GAITTA  #Brangelina,778345755706818560,0
