,screen_name,text,tweet_id,cluster_pred
0,IleMoranguinho,Son las 5 y @dianamarenco no se ha pronunciado sobre el divorcio de #Brangelina 🤔,778360091263152128,1
1,Whisper,"#7 ""Brad Pitt and Angelina Jolie are getting a divorce. I do not believe in true love anymore."" #Brangelina 💔 https://t.co/SYigMKbU82",778360092840173568,2
2,ReyesRmrz,La vida no perdona ni a 💔 #Brangelina,778360094165639168,1
3,Brann_Flakes7,@garrettleahy @Get_Sullly 😢 https://t.co/lHuM4m35eT,778360097802219520,0
4,Drangula,"Very sad that bran fiber and Gelina, the hair gel for women, are breaking up.

#Brangelina",778360102201888768,1
5,Mizgibson,Why am I just hearing about the demise of #Brangelina?! ASIDE: (and why do I care so much?),778360103527444480,1
6,SuTchunelli,"Angelina e Brad se separaram!
minha esperança de ser adotada pelo casal #Brangelina esta M O R T A https://t.co/DRKqS6sXz5",778360104911409152,1
7,lupe_2m,Who would even..what ?? https://t.co/Vs92D10WKS,778360108065681408,0
8,italia_tt,"#TT Italiani delle 00:28
1. #MilanLazio
2. #Brangelina
3. #dimartedi
4. #staseratuttoepossibile
5. #cadodallenubi",778360108585742337,0
9,C_R_7cristiano,"#Brangelina #JenniferAniston 

-hey jenny , you've been on twitter today ? https://t.co/JIFG7Cc49E",778360106467598336,1
10,walkingoncats,NUNCA deixem essa declaração do Brad morrer #Brangelina https://t.co/OZrbM69JYR,778360109034508288,1
11,HarleenNanethz,Si deja a su esposa por ti ya sabes lo que puedes esperar después... #Brangelina,778360111861424128,1
12,ughnialll,me when i saw #Brangelina tending: https://t.co/QILfc1ewxB,778360112314392576,1
13,cbeatrice1314,#Brangelina à force d'avoir 6 gamins dans le lit ça coupe l'envie d'aimer!,778360113379872768,1
14,FreschiLilia,"Volete dirmi che Brad e Angelina divorziano? No va beh non c'è più speranza per nessuno 
#brangelina",778360120656924672,1
