,screen_name,text,tweet_id,cluster_pred
0,onlinedanielle,i am so SAD https://t.co/XNKHy52gw2,778343512903344132,1
1,Ff_ww77,"اول ١٠ يضيفونه لهم ايفون ٧
اضغط على الرابط nb
https://t.co/TRDVcwutxL

 #شهيد_الوطن_سعيد_الفلاسي #قدها_يابوسنده #Brangelina",778343513763307521,1
2,preciouszarry,stop already omg🙄 https://t.co/tgu0i3NdOy,778343514597912576,1
3,sgfguitar,"proves that celebrities are human, &amp; have problems just like us. money doesnt mean happiness. #brangelina",778343520046346244,1
4,beeabody,as long as rich white people are still marrying each other love will never die ya'll https://t.co/fq8chInJP5,778343520960557056,1
5,AnnMNixon,Karma #Brangelina Jennifer Aniston lives happily ever after! https://t.co/lTuyWuWEv7,778343523666067456,1
6,gxtvog,#brangelina na casa da Jennifer Aniston tá assim https://t.co/r6NzLXcrNZ,778343523850588160,1
7,sthrnsportsfan,And how are these two situations related....?????????? https://t.co/PJroNOVIlj,778343527075893248,1
8,OH_MY_FRANTA_,Does marriage ever last? #Brangelina,778343528397058048,1
9,turhan_22,Le monde est plus grans que ces cinq pays  #erdoganvoiceoftheoppressed #TPMP #TourVibration #PSGDFCO #Brangelina https://t.co/55bY5WEiha,778343527407386624,1
10,CarmenSbn,Il problema è che non siamo nemmeno fighe come #JenniferAniston #soleetporaccissime #brangelina https://t.co/F3CWgrr4QS,778343527403102208,1
11,yasemin_ozkan,Geceye bunu bırakıyorum 😔 #Brangelina https://t.co/F56l9AnSO7,778343535066120192,1
12,azbs_chicago,May your laptop outlive the marriage of #Brangelina https://t.co/9alv60MRBN,778343534948655104,1
13,heyitsmeherecm,#Brangelina Pon un Columpio en tu cuarto 😍 Es muy fácil y barato de hacer 😉👌 https://t.co/aIvvtwjB63 ☺,778343536135593984,0
14,liblip,🙈 https://t.co/cu2AV4efix,778343537469370368,1
15,AshleyBrownNZ,#Brangelina Whyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy?!?! :(,778343537716834308,1
16,my_belonging,"Hey #Brangelina lovers, while I have your attention, let's also rally behind #BlackLivesMatter and #DumpTrump too y… https://t.co/3VCqTDdSNr",778343541843963904,1
17,AAyvningtyas,ouch cmonn 😅 https://t.co/tAaclVw41x,778343543538450432,1
18,itscicimimi,More worse of a day https://t.co/8EwJS84loI,778343546927525888,1
19,NuriArchila,Los mejores memes del divorcio de Brad Pitt y Angelina Jolie  #Brangelina  https://t.co/l50cDn9tnq,778343549540503552,1
20,K23Lina,"حسيت انهم اول الناس بيتطلقوا ترا عادي 😂😂💔

  #brangelina",778343549934903296,1
21,RichardCrouse,"I didn't think I had taken sides in the #Brangelina divorce, but I just mistyped Brad's name as ""Bad Pitt,"" so maybe subconsciously I have.",778343550849257472,1
22,DiamanteKekka,Basta l'amore non esiste😂 #Brangelina,778343552753500160,1
23,theRealFlappyTr,#FreeGilinsky #حاجه_مصبرتك_عالدوام #Limite2GH17 #ErdoganVoiceofTheOppressed #topmodel #Brangelina https://t.co/F40PhWo1Ky,778343552980021248,1
24,Zureidy_xo,LMAOO https://t.co/EBWsLmpVYW,778343553139376133,1
25,mlynerweb,"#MLYNER
#NuestraVictoriaLaPaz
#Brangelina
#ConfiesoQue
Padrino López
Niang
Altamira
Cota Mil
Jorge Roig
Temer
https://t.co/O2TZ6DPWR0",778343554057965568,1
26,sampagirlny,#divorcio de #Brangelina não me interessa. O importante mesmo é saber que #BradPitt está solteiro 😍 #BradPitt is single omg #callmemaybe 😋,778343555345506308,1
27,Artelex_,#Brangelina RIP,778343556255719425,1
28,evlyeezy,Bitch... https://t.co/JeEhmIpeFB,778343556402388993,1
29,emilymiranda678,"""Emily why are you crying"" https://t.co/t5xSJIVAoj",778343555748225024,1
30,Joao_Jotao,"Everyone fussing around the divorce of #Brangelina, but won't care knowing the context, or even worse,shame Angelina for preserving her kids",778343557274935296,1
31,NarrendraM,#Brangelina split bizarrely ‘threatens’ coverage of UN refugees summit https://t.co/tn2clWbqQd,778343557241470976,1
32,moonislost,"No more #Brangelina ,no more hope for love",778343558210260992,1
33,Bacici,It was always George but now that both Brad and I are available .... 🤔Prenup anyone? Too soon? #Brangelina,778343559300648960,1
34,heyitsmeherecm,#Brangelina Pon un Columpio en tu cuarto 😍 Es muy fácil y barato de hacer 😉👌 https://t.co/aIvvtwjB63 🙂,778343560865193985,0
35,danynvb,@majo_vega__ ya no creo que en el amor 💔 https://t.co/LrczNdyepv,778343567169236992,1
36,MalditoYisus,Me dan demasiada risa los memes de Jennifer Aniston por lo de #Brangelina.,778343568071163904,1
37,Rooxfig,Los memes de Jennifer Aniston son lo mejor del divorcio de #Brangelina,778343568658214912,1
38,Princess_Savy,#Brangelina started over infidelity and that is never going to be okay. They were doomed from the start. #TeamAniston,778343569002106880,1
39,BruceThompson51,Can't participate in #Brangelina. I'd never wish domestic unhappiness on anyone.,778343570390519808,1
40,Joshuaryn420,"WE the people, Are you now hearing the Hilary supporters? She done.
#SkittlesWelcome  #Trump #NeverHilary #Brangelina  #TrumpAcandy #NRA #1A",778343574823841793,1
41,LAmaleCA,"#Brangelina
#Jennifer #Aniston
#Brad
#AngelinaJolie
WHY IS THIS TRENDING NEWS? https://t.co/rJtPPbVwsQ",778343575641792512,1
42,Starr_Revolver,AHAHAHAHAHAHAHAHAHA https://t.co/FGv83F6bEc,778343577399140352,1
43,Gough_12,Brb crying 😭 https://t.co/D5PlSp2d1P,778343577432776704,1
44,mnievesvas,"TO LEARN GERMAN!
https://t.co/RvYnilCtUZ
#topmodel
#FreeGilinsky
#Brangelina
#HellsKitchen",778343584831508480,1
45,WildKat_13,Karma's only a bitch if you are.. #Brangelina https://t.co/02v5f6dDSM,778343591865266176,1
46,ozgeowski,binlerce kişinin aşka inancını öldürdünüz tenks #Brangelina,778343592607768578,1
47,JuliiGiron,Se me rompió el corazón en mil pedacitos💔 https://t.co/eF7gOs4GII,778343593601863680,1
48,twitte_r1000,Ya no más #Brangelina se dan cuenta que lo único eterno es el universo!?...y Chabelo! 😂  (Jennifer Aniston) https://t.co/dQ1v3GB8qI,778343592645373952,1
49,SoyUnPatoMc,Mi razón de creer en el amor ha muerto 😭😭💔💔 #Brangelina,778343595401093120,1
50,rebecca_aizin,I can literally clearly imagine jen scrolling through Twitter today like #Brangelina https://t.co/M3EnUQyssU,778343596156084224,1
51,heyitsmeherecm,#Brangelina Pon un Columpio en tu cuarto 😍 Es muy fácil y barato de hacer 😉👌 https://t.co/aIvvtwjB63 🤗,778343598219665408,0
52,ileniaia,Mai una gioia manco per i #Brangelina.,778343597972291587,1
53,VxLixAq,Why do people say it's going to be on CNN cutting Obama's refugee speech like this is supposed to be on ET not CNN https://t.co/sUX7xBeVS1,778343599524241412,1
54,MondoMocker,Another American family harmed by immigration #Brangelina #buildthewall https://t.co/tfzdweNTEe,778343600346103808,1
55,ladytopochico,:( https://t.co/KUydoxlOnT,778343602615234562,1
56,Vjesticarim,"Danas me #Brangelina podsjetio na profesoricu koja rekla kako se Brad svima sviđa, a sigurno i meni. Ja: ""Nije moj tip.""",778343606138593280,1
57,thrilerboy,dnc le couple #Brangelina va divorcer ?? jvais craqué me dite pa caaaaa ?,778343608277544960,1
58,HatefulKate,All the memes of #JenniferAniston R funny AF cuz U know they true. She sitting at home like a loser Bitch #Brangelina #TeamAngie,778343608575467521,1
59,WomensFash365,ThePlatformYT: When you realize love is dead 💔 #Brangelina https://t.co/WQOPPosLWO,778343609309532160,1
60,gj_robins,Elmo shows us what we should all be doing about #Brangelina https://t.co/BAmBHd4xzo,778343609422581760,1
61,TheElliott816,Of course Mr. &amp; Mrs Smith is on lol #Brangelina,778343612048257024,1
62,mariahduneveno,😭😭😭😭😭 https://t.co/qsIpqiUNOG,778343612442562560,1
63,TexasTea71,"#Brangelina
it was only a matter of time before Brad would walk in on Angelina &amp; her brother playing ""tune in Tokyo"" again",778343613390479360,1
64,alexandrarea17,MY HEART NOOOO https://t.co/zq5WzgxeKa,778343614061613056,1
65,gm_vera,😩 https://t.co/ft4SqCyLhB,778343614711795713,1
66,jmasterson53,I will never believe in love again 💔 #Brangelina,778343615840063489,1
67,NickRidgway12,#Brangelina https://t.co/4O3UpMH8cN,778343618977337344,1
68,_miurc_,"#Brangelina
#Brangelexit 
#brangelinadivorce 
#BrangelinaBreakup 
K a r m a 🙈🙉🙊 https://t.co/9ubvn2FfPo",778343622290841600,1
69,leylaneth,"El amor de pareja es uno de los mas complejos que hay.Se necesita mucha madurez de ambos,amor y oracióna a Dios par… https://t.co/Ibz1v8sVev",778343622827618304,1
70,DOJSuedFerguson,"#Brangelina Is trending.  @WellsFargo CEO grilled by Senate Banking Committee about cheating customers, 2 million fake accounts. #Priorities",778343623767134208,1
71,heyitsmeherecm,#Brangelina Pon un Columpio en tu cuarto 😍 Es muy fácil y barato de hacer 😉👌 https://t.co/aIvvtwjB63 😇,778343626623422464,0
72,TwoLittleBirds7,Quite. https://t.co/lJcY34qBNx,778343627022098432,1
73,Marina_cvw,How big u think Jen is smilin today https://t.co/0sB7vTdWXH,778343627214905344,1
74,Cheesus_Ferre,"Jajajajajaja #BASTA
No mentira..mas y mas #Memes https://t.co/hTyEMmqYgY",778343628146081792,1
75,Adler_Hess,#brangelina Who gives a fuck about two assholes that none of you know and who don't give a fuck about you. Pop culture is piss.,778343637558108160,1
76,CathleenHoly,Why do men have holes in their penis? To get oxygen to their Brain holyhumor https://t.co/gFlwgjJUld,778343639961395200,1
77,pencilsupmynose,.@LouiseMensch What is @realDonaldTrump going to have to do to grab back the news cycle from #Brangelina,778343641278537729,1
78,_HaDeez_,☹️️ https://t.co/a9M4sjw1m8,778343640800387072,1
79,luisdannielsv,"Oigan ya párenle su pedo a la vida... Primero David Bowie, Prince, Juanga y ahora salen con esto!!? Demasiados colapsos seguidos #Brangelina",778343643299983360,1
80,katii_a,"#Brangelina no quería decir te lo dije, perooo.... https://t.co/S64Zs1XBaT",778343645346803713,1
81,PanchooR67,#Brangelina Mr and Mrs Smith :(,778343647150415873,1
82,arelizav,Y esta foto me produce emoción ❤️❤️ https://t.co/6smKg1NLPF,778343652561129472,1
83,AmauryParker,"Maldito EPN, le llamo a Angelina para convencerla que terminará con Brad y así desviar la atención del dolar @LuisRob15 #Respect #Brangelina",778343653869662209,1
84,3saraya,I know this shouldnt be funny but it is. #JenniferAniston  #brangelina #BradPitt  #relationship #divorce… https://t.co/16yE5jJrJ6,778343652686962692,1
85,BarbaraUribeS,"Torn between "" #Brangelina was supposed to be forever"" and ""that's your karma for leaving Queen Aniston""",778343654284898304,1
86,FukaneSteve,"@ChelseaFC qui remonte un 2-0 et #Brangelina qui se sépare ; comme quoi rien est impossible 
#FRCFC #CFC",778343654872186880,1
87,phanweed,waking up to #Brangelina news :( my heart,778343655639687168,1
88,mrcs_alonso,"#JolieTeam no cualquiera adopta, dona dinero y saca lo mejor d una persona cof cof Brad Pitt. Ella es lo mejor que le pudo pasar #Brangelina",778343655752945664,1
89,giulicavallini,"Non ho capito perché vi scandalizzate tanto, è cornuta dio dei cieli ci doveva stare dell'altro? #brangelina",778343659599175680,1
90,HaadeaP,"Brad Pitt cheated on Angelina Jolie.
Ross: Maybe they were on a break...
#brangelinadivorce #Brangelexit #brangelina",778343661667020800,1
91,elenapuchalt,"— Eh, Jennifer, ¿Sabes que tu ex se divorcia?
— Vaya, no tenía ni idea. Cuantísimo lo siento...
#Brangelina… https://t.co/DAUDVH8ZAn",778343661973147650,1
92,intnewsday,itvnews: #Brangelina: Their 12-year love story in pictures https://t.co/gyRDkrSBHn https://t.co/kZBLQxyqFl,778343666796593152,1
93,WarriorForMe,#Brangelina 💔💔😭😫,778343668491124736,1
94,xannachen,ummm #Brangelina,778343668507893761,1
95,AijayOfugeez,Lmao! https://t.co/Vd4idRp56e,778343668985933824,1
96,TheForestFuller,Just had to RT a lot of these cause they are true. Why the fuck would Jennifer Aniston care that #Brangelina are getting a divorce?,778343670273761280,1
97,recklessdenisse,I can't believe this I'm actually crying :'(( https://t.co/Z3N1nliqPP,778343671942963200,1
98,SofiCafferata,BASTA QUIERO LLORAR https://t.co/rT6tk5aggJ,778343672605728768,1
99,terrorfaggot,@RT_com It would be much more interesting news if the UN would finally break up.I can't even pretend to be interested in this #Brangelina-BS,778343675948662784,1
100,heyitsmeherecm,#Brangelina Pon un Columpio en tu cuarto 😍 Es muy fácil y barato de hacer 😉👌 https://t.co/aIvvtwjB63 🤓,778343678385410049,0
101,WrobStv,Monogamy is the but a fairy-tale.  #Brangelina,778343680503578625,1
102,camillegleonard,#Brangelina over?!?! noooo😭,778343681937989632,1
103,Lussie_J,The sad day has come where these lyrics are no longer relevant 😭 #brangelina https://t.co/IHNEPLdS2a,778343681757683716,1
104,Raving_Sanity,"So #Brangelina broke up? Wow. Now for some actual news: climate change hasn't been reversed, young black men are still being shot, etc.....",778343683896676352,1
105,ariellestingle,In the midst of all this #Brangelina sh*t I'm deffs #TeamJen,778343684358098944,1
106,erichita,"#BRANGELINA: el que la hace una vez, la hace siempre.

#SiguemeYTeSigo
💯% Seguidora
#MartesDeGanarSeguidores",778343684853071872,1
107,AreYouLooser,#Brangelina I still can not believe they broke up. 🙏🙏😭😭,778343686614704130,1
108,LeahMcWatters,@HaleighStorm https://t.co/kWkz8wiqzn,778343686077841411,1
109,My_BrainHurts_,#Brangelina https://t.co/9qVcOudfn1,778343689269706753,1
110,Joshuaryn420,"1776 Traditions and values are roaring back. 
#SkittlesWelcome  #Trump #NeverHilary #Brangelina  #TrumpAcandy #NRA #1A #2A #DNCleak #DNCleak",778343689944829952,1
111,jodyannAmerican,It's just weird. . . SMH what happens if they decided they wanted to be a girl and want 2get reassignment surgery 😉😉 https://t.co/ELh9tbrONt,778343691828260864,1
112,JoseMValerio,#Brangelina se separa y parece que fuera el fin del mundo....  Impresión me va causar cuando este gobierno termine,778343692310614016,1
113,AnoudAlansari,bye #brangelina you two were etc ....,778343692901949445,1
