,geo,screen_name,text,tweet_id,cluster_pred
0,,brennvictoria_,@Ximme_Mnz  @soyunamoni https://t.co/R1ihQpbEej,778334712389513217,2
1,,MisulkaFuchs,These Jennifer Aniston tweets are killing me #Brangelina,778334713366900736,0
2,,aradayaaan,wtf bakit https://t.co/XPyCMd42xo,778334714071359488,1
3,,stayuglyyy,#Brangelina EU VOMITEI AQUI,778334716911030274,0
4,,_mackenzierae,@susanrae62 this is you doing your motion 😂😂😂😂 https://t.co/FUhB3T3yyE,778334722376237064,1
5,,AliHermosa,#teamAniston 4ever!!! https://t.co/dDkCdr5bQC,778334725286920193,1
6,,gsakafi,I hope @KylieJenner and @Tyga take a page out of #Brangelina's book and break up!!!!,778334725781925888,0
7,,TheOhdaessu,"Ναι Μπραντ μου, κάπως ετσι θα έχεις τα χεράκια σου πλέον. #Brangelina https://t.co/4NCQSm7md7",778334726805458944,2
8,,luiiscarloos,@genarolozano el divorcio de #brangelina es prueba irrefutable de que el imperio gay está acabando con las familias naturales.,778334728529154048,2
9,,elenamaide26,"#Brangelina se va a la mierda, todavía no me lo creo",778334731079417856,2
10,,SplashNews,R.I.P. to #Brangelina. We were there for the first photographs of you two together and every embrace after.… https://t.co/wUerkxgFFA,778334730244599808,0
11,,TweetnessWithMe,Haha I am living for this 😈💅🏻 https://t.co/fPQTvmtRzd,778334732643893248,0
12,,connectalberta,"We're not about breaking up, we're about connecting people! #connectalberta #Brangelina",778334734770253824,2
13,,erinbakara,"I don't care about #Brangelina, but the memes are 10/10",778334735714095104,2
14,,Studentiinansia,"quindi se anche i  #brangelina hanno divorziato, praticamente ci sono rimasti solo Maurizio costanzo e maria de filippi",778334735357603844,2
15,,prototypekicks,Bitch divorced him over some weeeddd ? https://t.co/69nv5iq7Kt,778334736460738560,2
16,,mariievelez19,When the break-up of  #Brangelina has affected more your colleagues than their kids. 😂😂😂,778334736724979714,0
17,,BessoMJ,RIP #Brangelina it was good while it lasted .. does that mean they will separate their wax statues at Madame Tussaud's?,778334738738282496,2
18,,anizzarocero,Walang forever. Ina niyo. #Brangelina,778334742416531457,0
19,,TheyCallMe_SB77,"Eish, and ""Mr &amp; Mrs Smith "" was some fire 🔥 🔥 🔥 #Brangelina",778334743326851072,2
20,,MelodiaDeSorel,Es el fin del mundo :c https://t.co/LY2ivehkcR,778334743062581248,2
21,,jackson_dani,"Angelina's going to be sorry when zombies roll around, did she even see world war Z just saying... #Brangelina",778334745415471104,2
22,,CegataMariangel,😭 #Brangelina,778334749710553088,0
23,,AzulVioleta__,"¡KARMA!
Todo lo bueno o malo que hagas en la vida tarde o temprano regresa...🔄😉
#Brangelina
Jennifer Aniston",778334753518858240,2
24,,C_La_Flo,#brangelina ? Really tho?,778334755230216192,2
25,,longwaytonarry,QUE TE PUTO VALLEA https://t.co/YolFgnsAWM,778334754827534336,2
26,,PAPITORUVENS,"- Quédate con los niños, ya me voy a la verga.
- Son tuyos, quédatelos tu. 
- Tu los adoptaste. 
- Pero tú también querías.

#Brangelina",778334758468132864,2
27,,NikPitsi,Μόλις τις έβαλε στεφάνι χώρισαν νανανα τα ίδια έπαθε ή κικιτσα 10 χρόνια αστεφανωτη την ειχε #Brangelina,778334758283702273,0
28,,ricomonkam,#Brangelina l'un des plus beaux couples au monde!,778334759219003392,0
29,,ZwigZag,"Good-bye, #brangelina! Hello, #BrexPitt !",778334760548626434,0
30,,VanyRub,Lo de #Brangelina queda en segundo plano. Lo realmente importante es q #BisbalyChenoa se han abrazadooo 😍 #Ot1 https://t.co/h1f9RKgjpS,778334760066318336,2
31,,bloodygraphites,y que va a pasar con los 5830294859 hijos adoptivos de #Brangelina ???,778334760867213314,2
32,,FredBremd,#Brangelina... donc Angelina est libre ? https://t.co/HW7gEgzrrS,778334761228042241,2
33,,blindedex,😭😭😭😭 https://t.co/A7z950OL36,778334767225843712,1
34,,A_Jandura,#Brangelina who cares. angelina ugly anyways. #gojen,778334768228343808,2
35,,People_Style,Brad Pitt and Angelina Jolie's most memorable red carpet moments https://t.co/cQxgOXxYMR #Brangelina https://t.co/rmuQDd27F2,778334767448223744,2
36,,lilsnacks1,Amen to this...remember where you were 10 years ago #TeamJennifer https://t.co/AEJneQBVhu,778334768987385856,0
37,,serialflakes,ya'll I can't go back to the orphanage #Brangelina,778334772728778753,0
38,,JokerWithABow,"""We need government funded couples counseling."" https://t.co/MNqFNclGiB",778334773316055040,1
39,,Joossh,"No mamen, que terminara #Brangelina no es el fin del mundo, para ese dude el mundo se acabó cuando dejo a #JenniferAniston 😉",778334775379505152,2
40,,MoonlightSoto,"Ellos pudieron ser los Brangelina más jóvenes, pero Liam se encapricha con la abuela. #Brangelina https://t.co/U4fb9gsyFS",778334775027392533,2
41,,holographicsigh,"#brangelina

This teach us that real love never exist in reality",778334776847654914,0
42,,OfficialAshaH,😢 https://t.co/ovfcbbZQnW,778334778105946112,1
43,,dunkel_natalie,Mir doch egal. #Brangelina,778334781302079488,0
44,,BiggieSmalley,So #Brangelina is trending in Phoenix. How many days will the news cover this story instead of ones that actually matter?,778334788314726400,0
45,,montalvoarts,#Meganick? #Mullofferman? #Offerlally?? @MeganOMullally @Nick_Offerman https://t.co/cXcCiZ44gk,778334788771950594,1
46,,longwaytonarry,TE ODIO KEEGAN https://t.co/YolFgnKbOk,778334790579695616,0
47,,bloueen,"nie wierzę w to, że oni się rozstają 😭 to są moi idole, myślałam, że to miłość do końca życia #brangelina",778334793087979521,1
48,,ronniemale,"что делать, если разводиться самая потрясаюшая пара мира, как теперь верить в любовь?¿??¿
 #Brangelina",778334794111475712,1
49,,Theophimon,#TrumpACandy https://t.co/UfKQZJRdUL,778334794627231744,1
50,,PregaJesus,"#حاجه_مصبرتك_عالدوام
#هوايتك_اللي_ابدعت_فيها
#Brangelina
#ErdoganVoiceofTheOppressed
#FreeGilinsky
Jennifer Aniston… https://t.co/6ZH5aqMsYs",778334793972981760,0
51,,Sam__Mariano,"#Brangelina divorcing? Good luck, everything else that needs to be talked about on social media.",778334798058172416,0
52,,lorainelota,#Brangelina no more. 😢💔,778334798670553088,0
53,,JairoYMiyagi,"Un RT para que #Brangelina adopten a @FansDeMiyagi o de perdis le compren tenis nuevos.

#CharrosVsGangsters 102.5… https://t.co/qnf01lAY0O",778334798070755328,2
54,,exactlyem,@KeeganAllen at least #Brangelina didnt literally die..,778334799358558208,0
55,,ISISHP,Para que no anden haciendo lo que no les gustaría que les hicieran 😏 https://t.co/ujBIUW5I5K,778334799823986688,2
56,,timdraketrash,I've told this million times but i'll say it again love is nothing but a chemical reaction causing animals to breed #Brangelina is the proof,778334800184807424,0
57,,abbie_oakins,nah i can't deal with this #Brangelina,778334802466439168,0
58,,gyulnaragolube3,"ck8
#الوعد_الجمعه_ياخدم_جده
#الحقيل_يتجاهل_انتظار_الصندوق
#Brangelina https://t.co/spTWVIGir6",778334802831433731,0
59,,elishamrtnz,Why. https://t.co/C4fZOEs7AE,778334804005695488,1
60,,RajaDemons,"This is the sign for WWIII isn't it. We're doomed, doomed #Brangelina",778334807008940032,0
61,,p1z4T,LOOK AT THIS GODDAMN GIF...... I'm choking on my water bruh LMAOOOOOOO https://t.co/1cfpOdUGNs,778334808225243136,0
62,,conorobryan,"North Korea leaks their DNS data, and #Brangelina is over. How will the world recover?",778334809105965057,0
63,,emsimpson77,No! Not Brad and Angelina! Say it ain't so! #brangelina,778334811446390784,2
64,,korinnalynae,When @FXNetworks plays Mr. &amp; Mrs. Smith the day Angelina &amp; Brad break up. Lol you guys are too sweet. 😂 #Brangelina,778334811660230656,2
65,,miss_neutral,"#Brangelina Angelina and Brad are separated , one more reason not to believe in love "" real""",778334811710599169,1
66,,ImEthanTbh,And people say celebrity couples don't last 😤😤 #Brangelina https://t.co/3F59UikqoE,778334811391922176,0
67,,bnizzlegirl,Reading about #Brangelina like: https://t.co/1rIyHUodJa,778334811760959488,2
68,,beach_kid_,"Τζενιφερ κοριτσι μου δικαιωνεσαι  
#TeamAniston #Brangelina",778334812969009153,0
69,,ElvirJohanna,💔 https://t.co/z8JNF5Xy01,778334814059495424,1
70,,AlineCateux,@HeleenTouquet I regret Sarah is not on tweeter 😂😂😂 https://t.co/nYZzc0x52i,778334814772625412,1
71,,CrislayneDbora,Can't say I'm surprised. The foundation of their relationship was the heartbreak of an innocent woman. Shouldn't ha… https://t.co/GF63bld2cU,778334814323765253,1
72,,strayleft,"Το να κερατωνεις την Τζολι με την Κοτιγιαρ είναι σαν να έχεις παστίτσιο και το αφήνεις για να φας φασολάκια 
#Brangelina",778334815678521344,2
73,,DrugsArrieta,"#Brangelina claramente Brad y Angelina son la copia de Mijares y Lucerito ,sean originales no mamen.",778334815913320449,2
74,,yennyliina,Buen punto😂😂😂😂 https://t.co/7K2bDUYJcD,778334815867244544,1
75,,ansmuh,RIP #brangelina,778334817515634688,2
76,,neticall,Jennifer Aniston and #Brangelina are trending? What year is this?,778334817955885057,2
77,,shins4dayys_,can we remember that #Brangelina has 6 children who have to watch their parents divorce at home and on the news and just like chill out?,778334820166471680,2
78,,_SaraLidia,#Brangelina si a Brad Pitt le pidieron el divorcio que te puedes esperar tu!!pinche feo ja ja ja ja,778334820581515264,2
79,,longwaytonarry,:( https://t.co/YolFgnsAWM,778334821068275713,1
80,,3milia,"how do staged pics of strangers smiling @ eachother keep ""love alive"" I don't understand https://t.co/t2Xgi5Huux",778334821479309312,0
81,,mchakir,"Only thing I have to say about #Brangelina is.... karma's a biotch Angelina 
Lmfao she just got served hers.",778334823278575618,2
82,,LarsenNikki,I'm literally gonna cry Mr. And Mrs smith by far one of my favorite movies 😭😭 https://t.co/LTfzyJ8JbM,778334823295361024,0
