,geo,screen_name,text,tweet_id,cluster_pred
0,,JoeHerren,Do you ever feel like telling the world to kiss your white ass ? #TrumpPence16 #MAGA #tcot #PJNET #ccot #Hillary… https://t.co/nTfqz3LT1C,778337945988243456,2
1,,5YR1F,"اول ١٠ يضيفونه لهم ايفون ٧
اضغط على الرابط 7
https://t.co/P8HTNBqG69

 #خطاب_قطر_للعالم #Brangelina #اسراييل #UNGA #نجوم_الليل",778337948504817666,2
2,,Pronoia_IT,"#Top #Tendenze #Italia https://t.co/gO5Dpfi46x - #Brangelina
 #MilanLazio
 #dimartedi
 #politics
 #Gazebo",778337948492259328,2
3,,FlappingTrump,#FreeGilinsky #topmodel #Limite2GH17 #Brangelina #حاجه_مصبرتك_عالدوام #ErdoganVoiceofTheOppressed https://t.co/cbSHoHA21O,778337949284900864,2
4,,glissonniekerk,Now what about all that children! Ai #Brangelina,778337951415726081,2
5,,florservia,Jajajajajajjaja https://t.co/mvIwikenvl,778337952158154752,2
6,,Heliixxoo,😭 https://t.co/gNC6kVM0KQ,778337952212496384,2
7,,k_mia_arora,Jen this morning #brangelina #breakup https://t.co/NY6rcIr0WS,778337951956819972,2
8,,LiamPet04095787,how people think jennifer aniston feels vs. how she actually feels #brangelina  MORE &gt;&gt; https://t.co/1hOhjONSg2,778337953085030401,2
9,,DulceCaballeros,"Sí #Brangelina murió, solamente me queda creer en el amorts de El Brayan y la Britani 😰",778337953458245634,0
10,,newjobsinkeny_,AMSCO Job Vacancy : Project Manager (Solar Design)  #Brangelina  https://t.co/aTUW2xbMMR,778337955119263744,2
11,,LiamPet04095787,Jennifer Aniston probably reacting to #Brangelina like..  MORE &gt;&gt; https://t.co/1hOhjONSg2,778337955891019776,2
12,,AmatureTeens,#confess ⭐Did you ever cheat?⭐ #camgasm NEW!!! @ https://t.co/Ph9hjtUbkT Click now! #brangelina #amatureteens… https://t.co/2Qu5En6yxZ,778337955098361856,2
13,"[-6.902598, 107.59743]",trendsc0de,"6.  Azpi
7.  Origi
8.  #LiveBolanet
9.  Begovic
10. #Brangelina

2016/9/20 04:00 WIB #trn0de",778337957530963968,0
14,,KatysFANCY,this is sooooooo saaaaaaaaaaaaaaaaad 😭😫 #Brangelina,778337957593899014,0
15,,KayScarpetta2,You f****n idiot  #Brangelina https://t.co/Av9qfBKYij,778337957694537729,2
