,screen_name,text,tweet_id,cluster_pred
0,heyitsmeherecm,#Brangelina Decora tu cuarto con un Columpio 😍 Es muy FÁCIL Y BARATO de hacer 😉👌 https://t.co/aIvvtwjB63 -,778344750990491648,0
1,isabelles_music,"If #Brangelina can't work, what hope do we have? 😭",778344752118796290,1
2,AmatureTeens,Rate this one on a 10 scale #camgasm NEW!!! @ https://t.co/Ph9hjtUbkT Click now! #brangelina #amatureteens… https://t.co/J13zbkgrVC,778344751485648896,2
3,TTMobile_ca,"TT CANADA 17:27
1.#Brangelina
2.Eaton Centre
3.#UNGA
4.#TrumpACandy
5.#DolanTwinsNewVideo
6.Anton Stralman
7.#FreeGilinsky
8.Jacques Daoust",778344755646304256,2
4,TTMobile_au,"TT AUSTRALIA 06:27
1.#Brangelina
2.#BigBillionDaysAreBack
3.#EFLCup
4.#DolanTwinsNewVideo
5.Arsenal
6.Central American
7.#HappyBirthdayBBZ",778344757936488448,1
5,itzmarta,N podias https://t.co/lU3oTQ5Ehx,778344758699761664,2
6,TTmobile_ar,"TT ARGENTINA 18:27
1.#MacriEnLaONU
2.#FreeGilinsky
3.#NuevoVideoMicaSuarez
4.#Brangelina
5.Pablo Álvarez
6.#HastaSiemprePiscu
7.Dortmund",778344759043747840,2
7,LunaPotter31,Vedo che tutti siate felici per la Aniston. Io continuo a pensare ai bambini che non potranno vedere ogni giorno il padre.  #Brangelina,778344759907721216,1
8,CrazyCraig_69,"""Brad &amp; Angelina"" is trending on twitter. Can only guess a sequel to Mr &amp; Mrs Smith isn't too far away! #Brangelina https://t.co/OCnRB1eOUn",778344760725475328,2
9,DominicDirupo,"Best power couple breakdown films:
Who's Afraid of Virginia Woolf (Burton + Taylor)
Eyes Wide Shut (Tom + Nicole)
By the Sea #Brangelina",778344764382908416,2
10,pavelvond,"It feels like I'm the only one in the entire universe who couldn't care less about #Brangelina break-up. Hello, anybody else out there?",778344765008015360,1
11,pinkviixen,Well you overwhelmed him with kids.. they are a blessing ... but it was too early!   https://t.co/BuV6w1Dqjy,778344768619151360,2
12,az_1881,"#brangelina
انجلينا ممكن اتزوجكي يالغلا ؟ 🌹 https://t.co/tWvplhpGNG",778344769231720448,2
13,xwitchcraftx,"Dejen de hablar de #Brangelina que lo estoy evitando, esa negación.",778344771643445249,1
