,screen_name,text,tweet_id,cluster_pred
0,_abbykeiser_,"Dear teachers, I'm sorry I wasn't able to do my homework, I was too busy crying after hearing about the #brangelina… https://t.co/1ogFuyqXkX",778342523337076736,2
1,Smart_cat_,#Brangelina too much wacky weed Brad,778342524217942016,2
2,fr3shgreens,My exact feeling lmao https://t.co/B03LVwHUwP,778342524322713600,0
3,lvdyv,"if they didn't last , no one can smh I'm done https://t.co/bS14rWGUv6",778342524494548992,0
4,LizJersig,"As per usual, @Whataburger twitter game is 🔥🔥🔥 https://t.co/BOVrQchlVV",778342525224431616,2
5,blythe_abigail,Should have married Jennifer Anniston 🤔 https://t.co/t2UWGJoZih,778342524402429952,0
6,smallyMcsmall,"Like if people want to tweet about #brangelina instead of Donald Trump that's their ish, let them be 😩",778342525652328453,2
7,ThaminaYasmin,As Jane Smith from Mr and Mrs Smith said- Happy endings are just stories that haven't finished yet. #Brangelina 💔 #AngelinaJolie,778342526088380416,2
8,Sally94_,#Brangelina es en serio!!?? :o,778342526151487489,2
9,thumbsupgirl,Fame doesn't matter when two people who are just as broken as the rest of us are divorcing. I hope they find healing in Jesus. #Brangelina,778342526432448512,2
10,bvcxxzzo,"#UNGA 
#TrumpACandy
#TerenceCruthcher
#FreeGilinsky
#Brangelina
#في_عقر_ديارهم

 https://t.co/NK6Zc2tcLb",778342526398918656,2
11,Joshuaryn420,"It's True.
#SkittlesWelcome  #Trump #NeverHilary #Brangelina  #TrumpAcandy #TravelTuesday #NRA #1A #2A #DNCleak https://t.co/Q33HzBFXeN",778342526218403840,2
12,Monster4ever96,#Brangelina https://t.co/gWenPp9m9E,778342527049011200,2
13,sheeraz_siraj1,This trend #Brangelina is world top trend right now I think all the world biggest problem solved wtf is this trend?,778342532593909760,2
14,LittleLionMan78,"With all the crazy shit that is going on in our country, #Brangelina is trending #1 all day. Congratulations America. #Priorities",778342528588193792,2
15,Magic20099,Don't let the #Brangelina news blind you from the fact that #TerenceCrutcher and his family need justice to be served asap..,778342538935623681,2
