,geo,screen_name,text,tweet_id,cluster_pred
0,,filmcabello,i don't think she'd really give a damn about what's going on with her ex husband but okay https://t.co/IkW7CFEBek,778351051397296128,0
1,,GerMcK1976,FF and FGs marriage going the same way as #Brangelina They were never an attractive couple anyway. #vinb https://t.co/glTUDqL8dW,778351051032363008,1
2,,Monitor_sur,@monitor_sur  RT #LookingForNews. All time by informing.&gt;&gt; #monitor_show https://t.co/wZiCM31UWW,778351054400331776,0
3,,IrishMirror,Revealed - the shocking 'incident' that led to Brangelina divorce #Brangelina https://t.co/xdZMRu7XQE,778351055562244100,1
4,,saritaaa_x,shook https://t.co/SHwG9ix6T9,778351055969157124,0
5,,UnaBarbaRebelde,"Angelina Jolie y Brad Pitt se separan, yo no se de que asombran. No había otro camino, eran demasiada perfección junta #Brangelina",778351061123858434,1
6,,damatanina,RIP #Brangelina https://t.co/ZXXjoYYkwQ,778351061526601728,0
7,,udaniel82,Ok menos mal no han salido con las ridiculeces de #TeamBrad ni #TeamAngelina #Brangelina,778351063099473920,1
8,,sofivera,como como?????  no more #brangelina https://t.co/NggZr93czW,778351067427901441,0
9,,LilyL0ve_Twd,aww love is gone ? here is what angelina jolie will say about it #Brangelina https://t.co/7tlfPnF0Xf,778351069269229568,0
10,,Istalkyoass,smh #brangelina 's body aint even cold yet and people be making memes😓 https://t.co/ssX5cr45nI,778351070024269824,1
11,,Maschock,JUCKT GEWALTIG.  #Brangelina,778351069759938560,1
12,,SGoronson,These things of Jennifer Aniston about #Brangelina are soo funny 😂,778351071961886720,1
13,,doreenmaegxn,"""sabihin ko nalang kay brad pitt pumunta nalang siya rito. ako nalang."" -mama 😂😂 #Brangelina",778351072632934400,1
14,,HeydenDraris,Took 12 years but karma has no deadline bih. #brangelina  MORE &gt;&gt; https://t.co/SoucZ272mg,778351072930828288,0
15,,SelenaftPantene,khe https://t.co/GAEXgtN8oS,778351074348371968,0
16,,Zalistair,Elle va être contente Mario quand les enfants de Brad débarqueront une semaine sur deux #brangelina,778351078052167680,1
17,,paulvieira,The Pentagon did it. Maybe 😉 https://t.co/6Mg2CyOtHT,778351079394279425,0
18,,marieflows,LMFAOOOOO WHY. WHY is she always brought up into shit she has nothing to do about https://t.co/U9yC6fWPJX,778351083454431232,0
19,,HeydenDraris,"Yo, if #Brangelina can't stay together - there is no hope for anyone smh MORE &gt;&gt; https://t.co/SoucZ272mg",778351083672465409,0
20,,alustinight,Sad for Brad &amp; Angelia #brangelina #terencecruthcher!? happy for Jennifer Aniston Pest Control Sierra? #freegilinsky #floridain5words  #UNGA,778351084091748352,1
21,,DangerFroggy,@blakeshelton and @adamlevine will never break up #Brangelina,778351084544729088,0
22,,HeydenDraris,Who is Angelina having an affair with now on which movie set? #Brangelina MORE &gt;&gt; https://t.co/SoucZ272mg,778351086558187520,0
23,,dalepoak,#investigativereporting https://t.co/vOVatWBjfX,778351086377766912,0
24,,donatbuy,Oooh. #walangforever https://t.co/WgDn1B3LgT,778351087329783808,0
25,,menoumemnhmonia,Μαλλον ο μπραντ εκανε σκηνη για την επισκεψη στο Μαξιμου. #BrexPitt #brangelina,778351091658481664,0
26,,arrowsmithwoman,@albatoulqah  #Brangelina likely has more to do with their transgender kid than with Jennifer Aniston!,778351099325612032,1
