,geo,screen_name,text,tweet_id,cluster_pred
0,,MariaDeOcampo,La pareja más perfecta y hermosa de hollywood acaba de terminar 😥 #Brangelina,778340823301697538,0
1,,brandyndoeshair,"😭😭😭😭😭

#Brangelina 
#BrangelinaNoMore 
#RelationshipGoals https://t.co/8Immz7CEJN",778340823427461120,1
2,,smadden225,"""Once a cheater, always a cheater"" 😂 #Brangelina",778340824048345088,0
3,,DaveLaister,George Osborne to claim persistent trending of #Brexit 'sowed the seed' in Angelina's mind #brangelina,778340824329388033,0
4,,Miss_Adler78,😂😂😂 mirad @NIEBLA75 @LaPretta https://t.co/fHVXy1GqVf,778340824274833408,1
5,,Criss2215,Cuando he visto que #Brangelina se separa https://t.co/PWRM1E1EQW,778340830910316545,0
6,,clatanticolorii,#Brangelina - Siate seri.. avete visto il marito della Aniston? E secondo voi gliene frega qualcosa di vendicarsi? https://t.co/NkvdJXBILV,778340832973914112,0
7,,MelissaNevin1,Lmao 😂😂😂 https://t.co/LJ2Xv9ByLo,778340835385573376,1
8,,zeeayvee,Jen this morning. #Brangelina https://t.co/mZUehHfx71,778340836752842752,1
9,,opab_ibogofuv,0097470032313 WhC #Brangelina,778340838116102145,0
10,,RegularPov,#brangelina Brad Pitt and Angelina Getting DIVORCED! Is It Because Of The Mistress? https://t.co/eVXuwrxXmm,778340848438120448,0
11,,wanessatvparis,https://t.co/yIAYYwYA5Q,778340848538947584,1
12,,ZaahiraYelena,What the hell is wrong with CNN? Yisslaik. https://t.co/h0eLnxUbjT,778340848870256640,1
13,,nocas_styles,If #Brangelina ended something is definitely wrong!!,778340849994326016,0
14,,jessrueda06,stop this https://t.co/EtgknMlNmK,778340850539515904,1
15,,dra_semp,"#Brangelina chicas, no le bajen el novio a otras que todo regresa!!!",778340851218919424,0
16,,slimavelii,💀💀 https://t.co/wHT3wQjmMU,778340852158631936,1
17,,graciannaaaa,I can't handle this😩😩 https://t.co/BiB80ebyet,778340852447838208,1
18,,900Indiana,RIP  #Brangelina,778340852359892992,0
19,,coral_lopez_,Pase lo que pase siempre será real ❤ #Brangelina,778340853987311617,0
20,,tiagopaulo,Melhor homenagem pra esse casal https://t.co/kkDX4R3qRr,778340853295280128,1
21,,intnewsday,nytimes: RT NYTStyles: Say goodbye to #brangelina https://t.co/Cl2B0XG1L0 https://t.co/LBAQDlwSEe,778340853924392960,1
22,,partytechnic,this is how I think #JenniferAniston react while we reading #Brangelina break up #winning https://t.co/wKNg2jhCEN,778340853865603072,1
23,,zaynsuschrist,The replies. People are heartless. Who cares their parents are millionaires their parents are getting DIVORCED https://t.co/ceJAJnjNNY,778340860354256900,1
24,,NadiraUglanova,#Brangelina https://t.co/ZDvVtxG5uB,778340861880963072,0
25,,LucieAlways,Me acabo de enterar de lo de #Brangelina 🙃 vaya 😞,778340862682079233,0
26,,mnievesvas,"TO LEARN GERMAN II !
https://t.co/IGBE0a44jk
#helenesjekkerinn
#Brangelina
#FreeGilinsky
#Limite2GH17
#ErdoganVoiceofTheOppressed",778340863688728576,1
27,,paaulaMN,😭😭😭😭😭😭😭 https://t.co/No0quzh14H,778340863495827456,1
28,,hireb,#CrookedHillary  #Brangelina https://t.co/lbH54yizDR,778340863483052032,1
29,,GabyPereyraa21,😭😭😭😭 #brangelina nooooo 💔 https://t.co/JWQ3Lu2KkT,778340865207111680,1
30,,osmonsekarissa,@Ellierobe @BeccaBerger17 @Flaquita_Azul88 @ale_gonzalez_li https://t.co/rCbavnNYUP,778340866238754816,1
31,,GooniesTabasco,"Quizá #VeranoConLaOreja haga algo en #Brangelina ¡Escúchenla! 💕

https://t.co/WjGnDXSWBC",778340866251329536,0
32,,Ghazzuu,It all started when they combined breakfast and lunch into Brunch. It's getting mainstream now. #Brexit  #Brangelina,778340867253805056,0
33,,panda_sedutor,2016 ano das separações #Brangelina,778340868893843456,0
