,screen_name,text,tweet_id,cluster_pred
0,usweekly,Here's how fellow celebs are reacting to the end of #Brangelina: https://t.co/bEsn5nypiX https://t.co/qCdRV4uljn,778342986123968512,0
1,kinsellawarren,"I'll stick to dumb and trashy, thanks https://t.co/mvleFRBikN",778342987168374784,0
2,TrendingCanada1,"For more detailed info about lastest trends and tweets, visit https://t.co/pO3ayHZk0Z #Brangelina Eaton Centre https://t.co/eoZm23iGb1",778342992968986625,0
3,cgsocity,"#SeTendencia
#NuestraVictoriaLaPaz
#Brangelina
#ParalímpicosOrgulloPatrio
#ConfiesoQue https://t.co/DO1DYHCe4J",778342993929576448,0
4,Hotoke7t8,My thoughts on the #brangelina news... True Story https://t.co/1O0lOGJAQe,778342996391579648,0
5,RT_com,#Brangelina split bizarrely ‘threatens’ coverage of UN refugees summit https://t.co/dCWsKXJhaW,778343002204884992,0
6,JKxHQ,OMG PLEASE https://t.co/LIGMficjd1,778343002918031360,0
7,POPSUGARUK,Even celebrities can't deal with Brad and Angelina's split #Brangelina https://t.co/dEaacvwWSM https://t.co/8lat9B8CBE,778343003752632320,0
8,marlyxjay,#Brangelina is getting a divorce. I need a moment to process this.,778343008685010945,0
9,heyitsmeherecm,#Brangelina Pon un Columpio en tu cuarto 😍 Es muy fácil y barato de hacer 😉👌 https://t.co/aIvvtwjB63 😂,778343008441737216,1
10,eugenecostello,Sad to hear about Lina and Brange #brangelina #brangelexit,778343008383201280,0
11,CamillaLaCre,"Ciao Brad, volevo dirti che non si chiama divorzi, ma KARMA

Con amore, 
Jennifer

#brangelina",778343008626479104,0
12,ScJazzyBelle,👀....Mr.&amp;Mrs. Smith is on fxm Right now!    #SuchIsLife #Brangelina https://t.co/Z5SIS6KOuE,778343007661662208,0
13,CenestpasDiana,#JenniferAniston habla sobre la ruptura de #Brangelina. #TeamJennifer. Eso se llama karma. https://t.co/KzGGtSrbiA,778343011444887553,0
14,LeatherMega,"COSTUME N JACKET
VIEW: https://t.co/Jq947CbUMx

#Brangelina #TrumpACandy #FreeGilinsky #TerenceCruthcher Jennifer A… https://t.co/RGV3ehAjeT",778343009498857472,0
15,lramoslazcano,Watching Friends today be like...#Brangelina https://t.co/JqiYbufdKa,778343011491217414,0
16,feeb_,"Se a Angelina que é a Angelina foi traída, o que esperar de nós meras mortais? #brangelina",778343013080829953,0
17,WillowTerris,Makes me sick seeing people make fun of a divorce. https://t.co/J6iXIiIBLh,778343013324058625,0
18,sharelaugh,"PAK IS REAL HELL
#Brangelina
#TrumpACandy
#FreeGilinsky
#TerenceCruthcher
Jennifer Aniston
#DolanTwinsNewVideo
Pest… https://t.co/5jXYcSMeI0",778343015672864769,0
19,MJBCurious,Was adopting so many kids a good idea for #Brangelina in the end? Knowing the strain it would create? Pls RT @CNN @TMZ @SkyNews @FoxNews,778343017027624962,0
20,tweataty,"خدمات حاسب آلي برمجيات
https://t.co/5mXirGc6lZ
whatsapp :966500435651
kik:z1381
skype:z1381-2
@tweataty

#Brangelina
808",778343019065991168,0
21,sophieduke7,Can't believe #Brangelina are getting divorced 😩 shocked and upset,778343021645529088,0
22,whitneyyy_dovel,DEVASTATED 😭😭 https://t.co/L0tmVvSqd5,778343022488498176,0
23,ReallyNovember,"Jennifer is vindicated 
 #Brangelina",778343023759462400,0
24,shantallsproduc,"Los ojos del mundo sobre #JenniferAniston tras el fin de ""#Brangelina"" | FOTOS  https://t.co/AukoGMMLvu https://t.co/xljrONAc1r",778343023822401537,0
25,TiishBwalya,Another Lemonade situation not buying it guys #Brangelina,778343024233414656,0
26,JaSosag17,😮 so yes this time is real! #Brangelina are getting a divorce,778343024745218049,0
27,valemusic_wd,"Para mí, la relación más bonita es la de los Obama. #Brangelina",778343025898434560,0
28,Nalgasylibros,Fotos | Los desnudos más emblemáticos de la carrera de Angelina Jolie (+tetas) - https://t.co/QNMLLFcNqt #Brangelina https://t.co/LOv417QV5G,778343027333103616,0
29,TrendTopicsUSA,"Colorado Springs 
1 #brangelina
2 #TrumpACandy
3 #FreeGilinsky
4 #TerenceCruthcher
5 Jennifer Aniston
9 Sierra https://t.co/Zj4hQ9KcsN",778343029090377728,0
30,TriciaAuld,Make #Brangelina great again.,778343030591983616,0
31,DeDiosasyMas,"Es oficial el fin de la relación de Brad Pitt y Angelina Jolie.
#Brangelina https://t.co/2MV1EcDSo4",778343029413441536,0
32,chanelized,I hate him😭😂 https://t.co/kdplThmALh,778343031149854720,0
33,kekko_serri,C'è chi passa da YouPorn a PornHub e chi invece come Brad Pitt passa da Angelia Jolie a Marion Cotillard. Buongustaio. #Brangelina,778343032651407361,0
34,Bloody_HOJ,Le dérangement 😂😂 https://t.co/KhI9a9yCMT,778343032823304192,0
35,vloggers_es,Todos sentimos la muerte de #Brangelina,778343034975117312,0
36,g0mesf,💔😂 https://t.co/30grE5rCXN,778343036736634880,0
37,lehjwjyyq,"#UNGA
#TrumpACandy
#TerenceCruthcher
#FreeGilinsky
#Brangelina
#في_عقر_ديارهم
https://t.co/ucGbJMrfMl",778343037164478464,0
38,Lamar_Alphonso,Literally the news of #Brangelina divorce is  flooding the airways &amp; #TerenceCrutcher is tucked under the rug as if… https://t.co/tAWPfwsRqg,778343040083644416,0
39,staurosrania,#Brangelina https://t.co/ktU3FIXxlB,778343040494759938,0
40,jmc_TV,Qué bueno que se inventaron el #Brangelina . Hubiera sonado muy feo el #Pittolie 😂,778343043178991616,0
41,emerald_eyes_96,Ma seriamente i #Brangelina divorziano?,778343043619516416,0
42,TrendieePH,"⒈ #TIMYTheRooftopKiss
⒉ #ALDUBExemplarsOfLove
⒊ #Brangelina
⒋ #BarcelonaALoveUntoldDay8
⒌ #FreeGilinsky

2016/9/21 05:12 PHT",778343045804789760,0
43,thethesislife,"September 20, 2016 (Sept. 15 actually): The Day Love Died.
Pour one out for my homies. #Brangelina #BrexPitt https://t.co/xswHPbr3Yq",778343044244508681,0
44,karamunting_id,Cek Info Tabungan Emas dan Harga Emas Pegadaian langsung di Android Anda. FREE #Brangelina 042007 https://t.co/4wIHieSH9B,778343048069517313,0
45,RoddyKnowles,Someone smarter than me please figure out what the world's second most popular portmanteau is after #Brangelina,778343048069513216,0
46,karamunting_id,Cek Pemakaian IndiHome Anda dg IndiHome Usage Meter. FREE #Brangelina 042007 https://t.co/qZgsI1k1f8,778343049663422464,0
47,heyitsmeherecm,#Brangelina Pon un Columpio en tu cuarto 😍 Es muy fácil y barato de hacer 😉👌 https://t.co/aIvvtwjB63 😃,778343049864687617,1
48,karamunting_id,Download Kamus Bahasa Banjar. FREE #Brangelina 042007 https://t.co/bW2TzX8KlI,778343051550859264,0
49,955PLJ,Is this real life?!  Pitt and Jolie are divorcing.... #brangelina ://www.955plj.nyc/2016/09/20/is-this-the-end-of-b… https://t.co/ijf1RUupUD,778343052524085248,0
50,HellaSamar,This is how America journalists https://t.co/agW2wvPt90,778343055535460353,0
51,mlynerweb,"#MLYNER
#NuestraVictoriaLaPaz
#Brangelina
#ConfiesoQue
Padrino López
Niang
Altamira
Dortmund
Jorge Roig
https://t.co/wOBdftPpwO",778343056928083968,0
52,MaiLa_coste,Ouch 💔😔😢 #BrangelExit  #Brangelina https://t.co/bmrUTzHhCp,778343067510202369,0
53,courthowe,@s_maunder it's like I think it and you say it! https://t.co/NMoDXJ31qw,778343066264403968,0
54,welliamanna,😱😳😳😳😳😱 https://t.co/9f3f6H7OEk,778343070358274048,0
55,CaliforniaTrenz,#Brangelina is Trending High in US. Visit https://t.co/fqGq63atxZ to see top trends every hour https://t.co/KMNLKKiXpK,778343070131773440,0
56,irinagabrielaaa,Took 12 years but karma has no deadline bih. #brangelina https://t.co/7WKQvuVi1X,778343071343710208,0
57,GoetiaCrowley,#brangelina is the new trend? Like we had no other problems!? Oh dear...I don't wanna live on this planet anymore!! 😒,778343071805308929,0
58,TrendTopicsMex,"Nezahualcóyotl
1 #Brangelina
2 #CosasQueDesatanMiEnojo
3 Roger Waters
4 #FreeGilinsky
5 Ángel María Villar https://t.co/2ifmX2f3Ch",778343071662481409,0
59,mnievesvas,"TO LEARN GERMAN II !
https://t.co/IGBE0a44jk
#heegra
#hntm
#kreukels
#Brangelina
#opsporingverzocht",778343074288308224,0
60,jesse_dad,"#brangelina didn't make it there ain't no way you ever finding your ""Mrs.Smith"" @MisterNicePants  damnnnn!!!",778343075269734405,0
61,IsaGris,Apparently people are more outraged by #Brangelina divorce than #Trump ahead in the election polls. Wake up people! #SyriaSOS #VenezuelaSOS,778343076133801984,0
62,heyitsmeherecm,#Brangelina Pon un Columpio en tu cuarto 😍 Es muy fácil y barato de hacer 😉👌 https://t.co/aIvvtwjB63 😄,778343077895299072,1
63,A7med_bg,اثبات وجود 💆  #brangelina,778343079187255296,0
64,FaroukF2,@MadamLegend #brangelina,778343079954841605,0
65,dee_ai89,mmmmmm food for thought... 😐 #Brangelina https://t.co/kw2EdLVszH,778343080038653952,0
66,Joshuaryn420,"we all know what going to happen, Good work Trumpers.
#SkittlesWelcome  #Trump #NeverHilary #Brangelina… https://t.co/4KzofC52qH",778343081842126848,0
67,gfhfd111,#Brangelina split bizarrely ‘threatens’ coverage of UN refugees summit https://t.co/xeIkPz3nIB,778343085994565632,0
68,milfxcookies,I can't https://t.co/U0Usl5hExx,778343086334304256,0
69,LFrankUrban,#Brangelina &amp; Brad duped everyone.  Trailer for his new movie Allied released few hrs after rumor. Jennifer Aniston is laughing at YOU!,778343088624459778,0
70,Danielle632,😂😂😂 yeppppp https://t.co/MSOZRciPZm,778343092684546049,0
71,Pat_vann,"Nooo! #Brangelina is over BUT new #GoodStuffComedy is here! Hooray! 

#watch #funny #sketch #youtube 

https://t.co/hFWTatbntq",778343094018199552,0
72,daniellerue,Why is everyone surprised by #Brangelina when their relationship was started by cheating 🤔🤗,778343100896808961,0
73,heyitsmeherecm,#Brangelina Pon un Columpio en tu cuarto 😍 Es muy fácil y barato de hacer 😉👌 https://t.co/aIvvtwjB63 😆,778343101651755008,1
74,SaraBBellamy,Me quiero matar https://t.co/BSlk59UYBk,778343100922159105,0
75,IuriPereira09,"Nem acredito que o Brad Pitt e a Angelina Jolie se vão divorciar
#Brangelina",778343102071308288,0
76,yader_c,Ajajajajajaj https://t.co/b4MB5UUjMX,778343102775984129,0
77,may_elg,Muy sad por lo de #brangelina 😞,778343103304347648,0
78,Criisveiga,to de luto! #Brangelina,778343103371632640,0
79,ColinFTownson,"I am very, very happy to see that #UNGA71 is trending higher than #brangelina and #brangelinadivorce in #Canada. Not the case in some places",778343103279329281,0
80,jemlucky,Medyo nahurt ako #Brangelina no more 💔,778343106223628288,0
81,Dleonaw,Así se ven mis esperanzas en el amor 😂 gracias #Brangelina https://t.co/zFqzqFWAKl,778343107012153344,0
82,Mise_1,"LOL, I'm with you, Morgan!  https://t.co/YIRUNkjCdI",778343107070980096,0
83,lizzzmiranda,Tarde o temprano... Todo en esta vida se regresa 💭 https://t.co/T2SB8GF55l,778343107783856128,0
84,MonOliver,😂 https://t.co/xjYQ64zjSw,778343109398626304,0
85,chiknashun,Lol these #brangelina breakup memes are so petty OMW,778343110409592833,0
86,SadeTwin,I'm single. Available for either Brad or Angelina. I don't discriminate. and I love kids. #Brangelina,778343112099921921,0
87,regywho,Si #Brangelina ya no existe tons ya puedo declarar mi juventud muerta?,778343114633191425,0
88,ColtsLonghorns,When you hear #brangelina split....  😱 https://t.co/74NUSdil7A,778343114507288576,0
